Start Time, End Time, Color, Eclipse
2013-10-21T21:01:55.000000000, 2013-10-21T21:32:53.000000000,0xFF0000, ECLIPSE
2013-10-22T06:00:43.000000000, 2013-10-22T06:31:36.000000000,0xFF0000, ECLIPSE
2013-10-22T14:59:34.000000000, 2013-10-22T15:30:21.000000000,0xFF0000, ECLIPSE
2013-10-22T23:58:22.000000000, 2013-10-23T00:29:05.000000000,0xFF0000, ECLIPSE
2013-10-23T08:57:13.000000000, 2013-10-23T09:27:51.000000000,0xFF0000, ECLIPSE
2013-10-23T17:56:02.000000000, 2013-10-23T18:26:35.000000000,0xFF0000, ECLIPSE
2013-10-24T02:54:52.000000000, 2013-10-24T03:25:21.000000000,0xFF0000, ECLIPSE
2013-10-24T11:53:41.000000000, 2013-10-24T12:24:04.000000000,0xFF0000, ECLIPSE
2013-10-24T20:52:30.000000000, 2013-10-24T21:22:49.000000000,0xFF0000, ECLIPSE
2013-10-25T05:51:19.000000000, 2013-10-25T06:21:35.000000000,0xFF0000, ECLIPSE
2013-10-25T14:50:09.000000000, 2013-10-25T15:20:20.000000000,0xFF0000, ECLIPSE
2013-10-25T23:49:01.000000000, 2013-10-26T00:19:03.000000000,0xFF0000, ECLIPSE
2013-10-26T08:47:48.000000000, 2013-10-26T09:17:48.000000000,0xFF0000, ECLIPSE
2013-10-26T17:46:36.000000000, 2013-10-26T18:16:34.000000000,0xFF0000, ECLIPSE
2013-10-27T02:45:25.000000000, 2013-10-27T03:15:19.000000000,0xFF0000, ECLIPSE
2013-10-27T11:44:14.000000000, 2013-10-27T12:14:03.000000000,0xFF0000, ECLIPSE
2013-10-27T20:43:03.000000000, 2013-10-27T21:12:47.000000000,0xFF0000, ECLIPSE
2013-10-28T05:41:51.000000000, 2013-10-28T06:11:32.000000000,0xFF0000, ECLIPSE
2013-10-28T14:40:40.000000000, 2013-10-28T15:10:16.000000000,0xFF0000, ECLIPSE
2013-10-28T23:39:28.000000000, 2013-10-29T00:09:00.000000000,0xFF0000, ECLIPSE
2013-10-29T08:38:16.000000000, 2013-10-29T09:07:45.000000000,0xFF0000, ECLIPSE
2013-10-29T17:37:05.000000000, 2013-10-29T18:06:28.000000000,0xFF0000, ECLIPSE
2013-10-30T02:35:53.000000000, 2013-10-30T03:05:13.000000000,0xFF0000, ECLIPSE
2013-10-30T11:34:42.000000000, 2013-10-30T12:03:58.000000000,0xFF0000, ECLIPSE
2013-10-30T20:33:30.000000000, 2013-10-30T21:02:41.000000000,0xFF0000, ECLIPSE
2013-10-31T05:32:17.000000000, 2013-10-31T06:01:25.000000000,0xFF0000, ECLIPSE
2013-10-31T14:31:05.000000000, 2013-10-31T15:00:09.000000000,0xFF0000, ECLIPSE
2013-10-31T23:29:52.000000000, 2013-10-31T23:58:54.000000000,0xFF0000, ECLIPSE
2013-11-01T08:28:40.000000000, 2013-11-01T08:57:37.000000000,0xFF0000, ECLIPSE
2013-11-01T17:27:28.000000000, 2013-11-01T17:56:22.000000000,0xFF0000, ECLIPSE
2013-11-02T02:26:16.000000000, 2013-11-02T02:55:05.000000000,0xFF0000, ECLIPSE
2013-11-02T11:25:02.000000000, 2013-11-02T11:53:50.000000000,0xFF0000, ECLIPSE
2013-11-02T20:23:50.000000000, 2013-11-02T20:52:34.000000000,0xFF0000, ECLIPSE
2013-11-03T05:22:39.000000000, 2013-11-03T05:51:19.000000000,0xFF0000, ECLIPSE
2013-11-03T14:21:25.000000000, 2013-11-03T14:50:02.000000000,0xFF0000, ECLIPSE
2013-11-03T23:20:14.000000000, 2013-11-03T23:48:46.000000000,0xFF0000, ECLIPSE
2013-11-04T08:19:01.000000000, 2013-11-04T08:47:31.000000000,0xFF0000, ECLIPSE
2013-11-04T17:17:49.000000000, 2013-11-04T17:46:15.000000000,0xFF0000, ECLIPSE
2013-11-05T02:16:37.000000000, 2013-11-05T02:45:01.000000000,0xFF0000, ECLIPSE
2013-11-05T11:15:24.000000000, 2013-11-05T11:43:44.000000000,0xFF0000, ECLIPSE
2013-11-05T20:14:12.000000000, 2013-11-05T20:42:29.000000000,0xFF0000, ECLIPSE
2013-11-06T05:13:00.000000000, 2013-11-06T05:41:14.000000000,0xFF0000, ECLIPSE
2013-11-06T14:11:48.000000000, 2013-11-06T14:39:59.000000000,0xFF0000, ECLIPSE
2013-11-06T23:10:36.000000000, 2013-11-06T23:38:44.000000000,0xFF0000, ECLIPSE
2013-11-07T08:09:24.000000000, 2013-11-07T08:37:29.000000000,0xFF0000, ECLIPSE
2013-11-07T17:08:12.000000000, 2013-11-07T17:36:13.000000000,0xFF0000, ECLIPSE
2013-11-08T02:06:59.000000000, 2013-11-08T02:34:58.000000000,0xFF0000, ECLIPSE
2013-11-08T11:05:48.000000000, 2013-11-08T11:33:43.000000000,0xFF0000, ECLIPSE
2013-11-08T20:04:35.000000000, 2013-11-08T20:32:28.000000000,0xFF0000, ECLIPSE
2013-11-09T05:03:23.000000000, 2013-11-09T05:31:13.000000000,0xFF0000, ECLIPSE
2013-11-09T14:02:10.000000000, 2013-11-09T14:29:57.000000000,0xFF0000, ECLIPSE
2013-11-09T23:00:57.000000000, 2013-11-09T23:28:41.000000000,0xFF0000, ECLIPSE
2013-11-10T07:59:44.000000000, 2013-11-10T08:27:27.000000000,0xFF0000, ECLIPSE
2013-11-10T16:58:32.000000000, 2013-11-10T17:26:12.000000000,0xFF0000, ECLIPSE
2013-11-11T01:57:18.000000000, 2013-11-11T02:24:55.000000000,0xFF0000, ECLIPSE
2013-11-11T10:56:05.000000000, 2013-11-11T11:23:39.000000000,0xFF0000, ECLIPSE
2013-11-11T19:54:52.000000000, 2013-11-11T20:22:24.000000000,0xFF0000, ECLIPSE
2013-11-12T04:53:38.000000000, 2013-11-12T05:21:08.000000000,0xFF0000, ECLIPSE
2013-11-12T13:52:26.000000000, 2013-11-12T14:19:51.000000000,0xFF0000, ECLIPSE
2013-11-12T22:51:12.000000000, 2013-11-12T23:18:36.000000000,0xFF0000, ECLIPSE
2013-11-13T07:49:59.000000000, 2013-11-13T08:17:20.000000000,0xFF0000, ECLIPSE
2013-11-13T16:48:45.000000000, 2013-11-13T17:16:03.000000000,0xFF0000, ECLIPSE
2013-11-14T01:47:30.000000000, 2013-11-14T02:14:49.000000000,0xFF0000, ECLIPSE
2013-11-14T10:46:18.000000000, 2013-11-14T11:13:31.000000000,0xFF0000, ECLIPSE
2013-11-14T19:45:03.000000000, 2013-11-14T20:12:15.000000000,0xFF0000, ECLIPSE
2013-11-15T04:43:50.000000000, 2013-11-15T05:10:59.000000000,0xFF0000, ECLIPSE
2013-11-15T13:42:36.000000000, 2013-11-15T14:09:43.000000000,0xFF0000, ECLIPSE
2013-11-16T07:40:09.000000000, 2013-11-16T08:07:11.000000000,0xFF0000, ECLIPSE
2013-11-16T16:38:55.000000000, 2013-11-16T17:05:55.000000000,0xFF0000, ECLIPSE
2013-11-17T01:37:41.000000000, 2013-11-17T02:04:39.000000000,0xFF0000, ECLIPSE
2013-11-17T10:36:27.000000000, 2013-11-17T11:03:23.000000000,0xFF0000, ECLIPSE
2013-11-17T19:35:13.000000000, 2013-11-17T20:02:09.000000000,0xFF0000, ECLIPSE
2013-11-18T04:34:00.000000000, 2013-11-18T05:00:52.000000000,0xFF0000, ECLIPSE
2013-11-18T13:32:46.000000000, 2013-11-18T13:59:37.000000000,0xFF0000, ECLIPSE
2013-11-18T22:31:32.000000000, 2013-11-18T22:58:20.000000000,0xFF0000, ECLIPSE
2013-11-19T07:30:18.000000000, 2013-11-19T07:57:06.000000000,0xFF0000, ECLIPSE
2013-11-19T16:29:05.000000000, 2013-11-19T16:55:49.000000000,0xFF0000, ECLIPSE
2013-11-20T01:27:52.000000000, 2013-11-20T01:54:33.000000000,0xFF0000, ECLIPSE
2013-11-20T10:26:37.000000000, 2013-11-20T10:53:18.000000000,0xFF0000, ECLIPSE
2013-11-20T19:25:24.000000000, 2013-11-20T19:52:02.000000000,0xFF0000, ECLIPSE
2013-11-21T04:24:10.000000000, 2013-11-21T04:50:47.000000000,0xFF0000, ECLIPSE
2013-11-21T13:22:57.000000000, 2013-11-21T13:49:31.000000000,0xFF0000, ECLIPSE
2013-11-21T22:21:43.000000000, 2013-11-21T22:48:16.000000000,0xFF0000, ECLIPSE
2013-11-22T07:20:29.000000000, 2013-11-22T07:47:00.000000000,0xFF0000, ECLIPSE
2013-11-22T16:19:15.000000000, 2013-11-22T16:45:46.000000000,0xFF0000, ECLIPSE
2013-11-23T01:18:01.000000000, 2013-11-23T01:44:28.000000000,0xFF0000, ECLIPSE
2013-11-23T10:16:48.000000000, 2013-11-23T10:43:14.000000000,0xFF0000, ECLIPSE
2013-11-23T19:15:34.000000000, 2013-11-23T19:41:58.000000000,0xFF0000, ECLIPSE
2013-11-24T04:14:20.000000000, 2013-11-24T04:40:44.000000000,0xFF0000, ECLIPSE
2013-11-24T13:13:05.000000000, 2013-11-24T13:39:27.000000000,0xFF0000, ECLIPSE
2013-11-24T22:11:52.000000000, 2013-11-24T22:38:11.000000000,0xFF0000, ECLIPSE
2013-11-25T07:10:37.000000000, 2013-11-25T07:36:56.000000000,0xFF0000, ECLIPSE
2013-11-25T16:09:24.000000000, 2013-11-25T16:35:39.000000000,0xFF0000, ECLIPSE
2013-11-26T01:08:09.000000000, 2013-11-26T01:34:24.000000000,0xFF0000, ECLIPSE
2013-11-26T10:06:56.000000000, 2013-11-26T10:33:08.000000000,0xFF0000, ECLIPSE
2013-11-26T19:05:41.000000000, 2013-11-26T19:31:52.000000000,0xFF0000, ECLIPSE
2013-11-27T04:04:26.000000000, 2013-11-27T04:30:36.000000000,0xFF0000, ECLIPSE
2013-11-27T13:03:12.000000000, 2013-11-27T13:29:20.000000000,0xFF0000, ECLIPSE
2013-11-27T22:01:57.000000000, 2013-11-27T22:28:03.000000000,0xFF0000, ECLIPSE
2013-11-28T07:00:42.000000000, 2013-11-28T07:26:48.000000000,0xFF0000, ECLIPSE
2013-11-28T15:59:27.000000000, 2013-11-28T16:25:32.000000000,0xFF0000, ECLIPSE
2013-11-29T00:58:13.000000000, 2013-11-29T01:24:17.000000000,0xFF0000, ECLIPSE
2013-11-29T09:56:59.000000000, 2013-11-29T10:22:59.000000000,0xFF0000, ECLIPSE
2013-11-29T18:55:43.000000000, 2013-11-29T19:21:43.000000000,0xFF0000, ECLIPSE
2013-11-30T03:54:28.000000000, 2013-11-30T04:20:26.000000000,0xFF0000, ECLIPSE
2013-11-30T12:53:14.000000000, 2013-11-30T13:19:10.000000000,0xFF0000, ECLIPSE
2013-11-30T21:51:58.000000000, 2013-11-30T22:17:54.000000000,0xFF0000, ECLIPSE
2013-12-01T06:50:44.000000000, 2013-12-01T07:16:38.000000000,0xFF0000, ECLIPSE
2013-12-01T15:49:29.000000000, 2013-12-01T16:15:22.000000000,0xFF0000, ECLIPSE
2013-12-02T00:48:14.000000000, 2013-12-02T01:14:06.000000000,0xFF0000, ECLIPSE
2013-12-02T09:46:59.000000000, 2013-12-02T10:12:49.000000000,0xFF0000, ECLIPSE
2013-12-02T18:45:45.000000000, 2013-12-02T19:11:33.000000000,0xFF0000, ECLIPSE
2013-12-03T03:44:30.000000000, 2013-12-03T04:10:18.000000000,0xFF0000, ECLIPSE
2013-12-03T12:43:15.000000000, 2013-12-03T13:09:02.000000000,0xFF0000, ECLIPSE
2013-12-03T21:42:01.000000000, 2013-12-03T22:07:46.000000000,0xFF0000, ECLIPSE
2013-12-04T06:40:47.000000000, 2013-12-04T07:06:31.000000000,0xFF0000, ECLIPSE
2013-12-04T15:39:32.000000000, 2013-12-04T16:05:16.000000000,0xFF0000, ECLIPSE
2013-12-05T00:38:18.000000000, 2013-12-05T01:04:00.000000000,0xFF0000, ECLIPSE
2013-12-05T09:37:04.000000000, 2013-12-05T10:02:44.000000000,0xFF0000, ECLIPSE
2013-12-05T18:35:50.000000000, 2013-12-05T19:01:30.000000000,0xFF0000, ECLIPSE
2013-12-06T03:34:35.000000000, 2013-12-06T04:00:14.000000000,0xFF0000, ECLIPSE
2013-12-06T12:33:21.000000000, 2013-12-06T12:58:59.000000000,0xFF0000, ECLIPSE
2013-12-06T21:32:07.000000000, 2013-12-06T21:57:43.000000000,0xFF0000, ECLIPSE
2013-12-07T06:30:53.000000000, 2013-12-07T06:56:27.000000000,0xFF0000, ECLIPSE
2013-12-07T15:29:39.000000000, 2013-12-07T15:55:12.000000000,0xFF0000, ECLIPSE
2013-12-08T00:28:24.000000000, 2013-12-08T00:53:57.000000000,0xFF0000, ECLIPSE
2013-12-08T09:27:09.000000000, 2013-12-08T09:52:41.000000000,0xFF0000, ECLIPSE
2013-12-08T18:25:54.000000000, 2013-12-08T18:51:26.000000000,0xFF0000, ECLIPSE
2013-12-09T03:24:40.000000000, 2013-12-09T03:50:10.000000000,0xFF0000, ECLIPSE
2013-12-09T12:23:24.000000000, 2013-12-09T12:48:54.000000000,0xFF0000, ECLIPSE
2013-12-09T21:22:09.000000000, 2013-12-09T21:47:37.000000000,0xFF0000, ECLIPSE
2013-12-10T06:20:54.000000000, 2013-12-10T06:46:21.000000000,0xFF0000, ECLIPSE
2013-12-10T15:19:39.000000000, 2013-12-10T15:45:06.000000000,0xFF0000, ECLIPSE
2013-12-11T00:18:24.000000000, 2013-12-11T00:43:49.000000000,0xFF0000, ECLIPSE
2013-12-11T09:17:08.000000000, 2013-12-11T09:42:34.000000000,0xFF0000, ECLIPSE
2013-12-11T18:15:53.000000000, 2013-12-11T18:41:17.000000000,0xFF0000, ECLIPSE
2013-12-12T03:14:38.000000000, 2013-12-12T03:40:00.000000000,0xFF0000, ECLIPSE
2013-12-12T12:13:23.000000000, 2013-12-12T12:38:44.000000000,0xFF0000, ECLIPSE
2013-12-12T21:12:07.000000000, 2013-12-12T21:37:28.000000000,0xFF0000, ECLIPSE
2013-12-13T06:10:52.000000000, 2013-12-13T06:36:12.000000000,0xFF0000, ECLIPSE
2013-12-13T15:09:36.000000000, 2013-12-13T15:34:55.000000000,0xFF0000, ECLIPSE
2013-12-14T00:08:21.000000000, 2013-12-14T00:33:39.000000000,0xFF0000, ECLIPSE
2013-12-14T09:07:05.000000000, 2013-12-14T09:32:24.000000000,0xFF0000, ECLIPSE
2013-12-14T18:05:50.000000000, 2013-12-14T18:31:07.000000000,0xFF0000, ECLIPSE
2013-12-15T03:04:35.000000000, 2013-12-15T03:29:51.000000000,0xFF0000, ECLIPSE
2013-12-15T12:03:20.000000000, 2013-12-15T12:28:34.000000000,0xFF0000, ECLIPSE
2013-12-15T21:02:05.000000000, 2013-12-15T21:27:19.000000000,0xFF0000, ECLIPSE
2013-12-16T06:00:50.000000000, 2013-12-16T06:26:03.000000000,0xFF0000, ECLIPSE
2013-12-16T14:59:34.000000000, 2013-12-16T15:24:47.000000000,0xFF0000, ECLIPSE
2013-12-16T23:58:22.000000000, 2013-12-17T00:23:31.000000000,0xFF0000, ECLIPSE
2013-12-17T08:57:04.000000000, 2013-12-17T09:22:14.000000000,0xFF0000, ECLIPSE
2013-12-17T17:55:49.000000000, 2013-12-17T18:20:58.000000000,0xFF0000, ECLIPSE
2013-12-18T02:54:34.000000000, 2013-12-18T03:19:43.000000000,0xFF0000, ECLIPSE
2013-12-18T11:53:19.000000000, 2013-12-18T12:18:27.000000000,0xFF0000, ECLIPSE
2013-12-18T20:52:03.000000000, 2013-12-18T21:17:11.000000000,0xFF0000, ECLIPSE
2013-12-19T05:50:49.000000000, 2013-12-19T06:15:56.000000000,0xFF0000, ECLIPSE
2013-12-19T14:49:34.000000000, 2013-12-19T15:14:40.000000000,0xFF0000, ECLIPSE
2013-12-19T23:48:20.000000000, 2013-12-20T00:13:24.000000000,0xFF0000, ECLIPSE
2013-12-20T08:47:04.000000000, 2013-12-20T09:12:08.000000000,0xFF0000, ECLIPSE
2013-12-20T17:45:50.000000000, 2013-12-20T18:10:53.000000000,0xFF0000, ECLIPSE
2013-12-21T02:44:34.000000000, 2013-12-21T03:09:37.000000000,0xFF0000, ECLIPSE
2013-12-21T11:43:19.000000000, 2013-12-21T12:08:21.000000000,0xFF0000, ECLIPSE
2013-12-21T20:42:04.000000000, 2013-12-21T21:07:05.000000000,0xFF0000, ECLIPSE
2013-12-22T05:40:49.000000000, 2013-12-22T06:05:50.000000000,0xFF0000, ECLIPSE
2013-12-22T14:39:34.000000000, 2013-12-22T15:04:34.000000000,0xFF0000, ECLIPSE
2013-12-22T23:38:22.000000000, 2013-12-23T00:03:19.000000000,0xFF0000, ECLIPSE
2013-12-23T08:37:04.000000000, 2013-12-23T09:02:02.000000000,0xFF0000, ECLIPSE
2013-12-23T17:35:48.000000000, 2013-12-23T18:00:47.000000000,0xFF0000, ECLIPSE
2013-12-24T02:34:33.000000000, 2013-12-24T02:59:30.000000000,0xFF0000, ECLIPSE
2013-12-24T11:33:18.000000000, 2013-12-24T11:58:15.000000000,0xFF0000, ECLIPSE
2013-12-24T20:32:02.000000000, 2013-12-24T20:56:59.000000000,0xFF0000, ECLIPSE
2013-12-25T05:30:48.000000000, 2013-12-25T05:55:43.000000000,0xFF0000, ECLIPSE
2013-12-25T14:29:32.000000000, 2013-12-25T14:54:27.000000000,0xFF0000, ECLIPSE
2013-12-25T23:28:16.000000000, 2013-12-25T23:53:10.000000000,0xFF0000, ECLIPSE
2013-12-26T08:27:01.000000000, 2013-12-26T08:51:54.000000000,0xFF0000, ECLIPSE
2013-12-26T17:25:45.000000000, 2013-12-26T17:50:38.000000000,0xFF0000, ECLIPSE
2013-12-27T02:24:30.000000000, 2013-12-27T02:49:21.000000000,0xFF0000, ECLIPSE
2013-12-27T11:23:13.000000000, 2013-12-27T11:48:06.000000000,0xFF0000, ECLIPSE
2013-12-27T20:21:58.000000000, 2013-12-27T20:46:49.000000000,0xFF0000, ECLIPSE
2013-12-28T05:20:42.000000000, 2013-12-28T05:45:32.000000000,0xFF0000, ECLIPSE
2013-12-28T14:19:26.000000000, 2013-12-28T14:44:16.000000000,0xFF0000, ECLIPSE
2013-12-28T23:18:10.000000000, 2013-12-28T23:43:00.000000000,0xFF0000, ECLIPSE
2013-12-29T08:16:55.000000000, 2013-12-29T08:41:43.000000000,0xFF0000, ECLIPSE
2013-12-29T17:15:39.000000000, 2013-12-29T17:40:27.000000000,0xFF0000, ECLIPSE
2013-12-30T02:14:23.000000000, 2013-12-30T02:39:10.000000000,0xFF0000, ECLIPSE
2013-12-30T11:13:08.000000000, 2013-12-30T11:37:55.000000000,0xFF0000, ECLIPSE
2013-12-30T20:11:52.000000000, 2013-12-30T20:36:38.000000000,0xFF0000, ECLIPSE
2013-12-31T05:10:36.000000000, 2013-12-31T05:35:22.000000000,0xFF0000, ECLIPSE
2013-12-31T14:09:22.000000000, 2013-12-31T14:34:07.000000000,0xFF0000, ECLIPSE
2013-12-31T23:08:06.000000000, 2013-12-31T23:32:51.000000000,0xFF0000, ECLIPSE
2014-01-01T08:06:51.000000000, 2014-01-01T08:31:34.000000000,0xFF0000, ECLIPSE
2014-01-01T17:05:36.000000000, 2014-01-01T17:30:19.000000000,0xFF0000, ECLIPSE
2014-01-02T02:04:21.000000000, 2014-01-02T02:29:03.000000000,0xFF0000, ECLIPSE
2014-01-02T11:03:06.000000000, 2014-01-02T11:27:48.000000000,0xFF0000, ECLIPSE
2014-01-02T20:01:51.000000000, 2014-01-02T20:26:32.000000000,0xFF0000, ECLIPSE
2014-01-03T05:00:36.000000000, 2014-01-03T05:25:16.000000000,0xFF0000, ECLIPSE
2014-01-03T13:59:21.000000000, 2014-01-03T14:24:01.000000000,0xFF0000, ECLIPSE
2014-01-03T22:58:06.000000000, 2014-01-03T23:22:46.000000000,0xFF0000, ECLIPSE
2014-01-04T07:56:51.000000000, 2014-01-04T08:21:30.000000000,0xFF0000, ECLIPSE
2014-01-04T16:55:36.000000000, 2014-01-04T17:20:15.000000000,0xFF0000, ECLIPSE
2014-01-05T01:54:21.000000000, 2014-01-05T02:18:59.000000000,0xFF0000, ECLIPSE
2014-01-05T10:53:06.000000000, 2014-01-05T11:17:43.000000000,0xFF0000, ECLIPSE
2014-01-05T19:51:51.000000000, 2014-01-05T20:16:28.000000000,0xFF0000, ECLIPSE
2014-01-06T04:50:36.000000000, 2014-01-06T05:15:13.000000000,0xFF0000, ECLIPSE
2014-01-06T13:49:19.000000000, 2014-01-06T14:13:56.000000000,0xFF0000, ECLIPSE
2014-01-06T22:48:04.000000000, 2014-01-06T23:12:40.000000000,0xFF0000, ECLIPSE
2014-01-07T07:46:49.000000000, 2014-01-07T08:11:25.000000000,0xFF0000, ECLIPSE
2014-01-07T16:45:33.000000000, 2014-01-07T17:10:07.000000000,0xFF0000, ECLIPSE
2014-01-08T01:44:17.000000000, 2014-01-08T02:08:51.000000000,0xFF0000, ECLIPSE
2014-01-08T10:43:01.000000000, 2014-01-08T11:07:35.000000000,0xFF0000, ECLIPSE
2014-01-08T19:41:45.000000000, 2014-01-08T20:06:19.000000000,0xFF0000, ECLIPSE
2014-01-09T04:40:29.000000000, 2014-01-09T05:05:03.000000000,0xFF0000, ECLIPSE
2014-01-09T13:39:14.000000000, 2014-01-09T14:03:47.000000000,0xFF0000, ECLIPSE
2014-01-09T22:37:58.000000000, 2014-01-09T23:02:31.000000000,0xFF0000, ECLIPSE
2014-01-10T07:36:42.000000000, 2014-01-10T08:01:13.000000000,0xFF0000, ECLIPSE
2014-01-10T16:35:26.000000000, 2014-01-10T16:59:57.000000000,0xFF0000, ECLIPSE
2014-01-11T01:34:11.000000000, 2014-01-11T01:58:41.000000000,0xFF0000, ECLIPSE
2014-01-11T10:32:54.000000000, 2014-01-11T10:57:25.000000000,0xFF0000, ECLIPSE
2014-01-11T19:31:38.000000000, 2014-01-11T19:56:08.000000000,0xFF0000, ECLIPSE
2014-01-12T04:30:22.000000000, 2014-01-12T04:54:52.000000000,0xFF0000, ECLIPSE
2014-01-12T13:29:07.000000000, 2014-01-12T13:53:36.000000000,0xFF0000, ECLIPSE
2014-01-12T22:27:51.000000000, 2014-01-12T22:52:19.000000000,0xFF0000, ECLIPSE
2014-01-13T07:26:35.000000000, 2014-01-13T07:51:03.000000000,0xFF0000, ECLIPSE
2014-01-13T16:25:19.000000000, 2014-01-13T16:49:47.000000000,0xFF0000, ECLIPSE
2014-01-14T01:24:04.000000000, 2014-01-14T01:48:31.000000000,0xFF0000, ECLIPSE
2014-01-14T10:22:49.000000000, 2014-01-14T10:47:15.000000000,0xFF0000, ECLIPSE
2014-01-14T19:21:34.000000000, 2014-01-14T19:45:59.000000000,0xFF0000, ECLIPSE
2014-01-15T04:20:17.000000000, 2014-01-15T04:44:43.000000000,0xFF0000, ECLIPSE
2014-01-15T13:19:03.000000000, 2014-01-15T13:43:27.000000000,0xFF0000, ECLIPSE
2014-01-15T22:17:47.000000000, 2014-01-15T22:42:11.000000000,0xFF0000, ECLIPSE
2014-01-16T07:16:32.000000000, 2014-01-16T07:40:55.000000000,0xFF0000, ECLIPSE
2014-01-16T16:15:16.000000000, 2014-01-16T16:39:39.000000000,0xFF0000, ECLIPSE
2014-01-17T01:14:01.000000000, 2014-01-17T01:38:24.000000000,0xFF0000, ECLIPSE
2014-01-17T10:12:46.000000000, 2014-01-17T10:37:09.000000000,0xFF0000, ECLIPSE
2014-01-17T19:11:30.000000000, 2014-01-17T19:35:52.000000000,0xFF0000, ECLIPSE
2014-01-18T04:10:15.000000000, 2014-01-18T04:34:37.000000000,0xFF0000, ECLIPSE
2014-01-18T13:08:59.000000000, 2014-01-18T13:33:21.000000000,0xFF0000, ECLIPSE
2014-01-18T22:07:45.000000000, 2014-01-18T22:32:05.000000000,0xFF0000, ECLIPSE
2014-01-19T07:06:29.000000000, 2014-01-19T07:30:49.000000000,0xFF0000, ECLIPSE
2014-01-19T16:05:14.000000000, 2014-01-19T16:29:34.000000000,0xFF0000, ECLIPSE
2014-01-20T01:03:58.000000000, 2014-01-20T01:28:18.000000000,0xFF0000, ECLIPSE
2014-01-20T10:02:43.000000000, 2014-01-20T10:27:03.000000000,0xFF0000, ECLIPSE
2014-01-20T19:01:27.000000000, 2014-01-20T19:25:46.000000000,0xFF0000, ECLIPSE
2014-01-21T04:00:12.000000000, 2014-01-21T04:24:31.000000000,0xFF0000, ECLIPSE
2014-01-21T12:58:56.000000000, 2014-01-21T13:23:14.000000000,0xFF0000, ECLIPSE
2014-01-21T21:57:41.000000000, 2014-01-21T22:21:59.000000000,0xFF0000, ECLIPSE
2014-01-22T06:56:25.000000000, 2014-01-22T07:20:42.000000000,0xFF0000, ECLIPSE
2014-01-22T15:55:09.000000000, 2014-01-22T16:19:27.000000000,0xFF0000, ECLIPSE
2014-01-23T00:53:54.000000000, 2014-01-23T01:18:10.000000000,0xFF0000, ECLIPSE
2014-01-23T09:52:38.000000000, 2014-01-23T10:16:54.000000000,0xFF0000, ECLIPSE
2014-01-23T18:51:22.000000000, 2014-01-23T19:15:38.000000000,0xFF0000, ECLIPSE
2014-01-24T03:50:06.000000000, 2014-01-24T04:14:22.000000000,0xFF0000, ECLIPSE
2014-01-24T12:48:50.000000000, 2014-01-24T13:13:06.000000000,0xFF0000, ECLIPSE
2014-01-24T21:47:34.000000000, 2014-01-24T22:11:50.000000000,0xFF0000, ECLIPSE
2014-01-25T06:46:17.000000000, 2014-01-25T07:10:33.000000000,0xFF0000, ECLIPSE
2014-01-25T15:45:02.000000000, 2014-01-25T16:09:17.000000000,0xFF0000, ECLIPSE
2014-01-26T00:43:46.000000000, 2014-01-26T01:08:00.000000000,0xFF0000, ECLIPSE
2014-01-26T09:42:30.000000000, 2014-01-26T10:06:44.000000000,0xFF0000, ECLIPSE
2014-01-26T18:41:14.000000000, 2014-01-26T19:05:27.000000000,0xFF0000, ECLIPSE
2014-01-27T03:39:57.000000000, 2014-01-27T04:04:11.000000000,0xFF0000, ECLIPSE
2014-01-27T12:38:42.000000000, 2014-01-27T13:02:55.000000000,0xFF0000, ECLIPSE
2014-01-27T21:37:26.000000000, 2014-01-27T22:01:38.000000000,0xFF0000, ECLIPSE
2014-01-28T06:36:11.000000000, 2014-01-28T07:00:22.000000000,0xFF0000, ECLIPSE
2014-01-28T15:34:55.000000000, 2014-01-28T15:59:07.000000000,0xFF0000, ECLIPSE
2014-01-29T00:33:39.000000000, 2014-01-29T00:57:50.000000000,0xFF0000, ECLIPSE
2014-01-29T09:32:23.000000000, 2014-01-29T09:56:34.000000000,0xFF0000, ECLIPSE
2014-01-29T18:31:08.000000000, 2014-01-29T18:55:18.000000000,0xFF0000, ECLIPSE
2014-01-30T03:29:53.000000000, 2014-01-30T03:54:03.000000000,0xFF0000, ECLIPSE
2014-01-30T12:28:38.000000000, 2014-01-30T12:52:48.000000000,0xFF0000, ECLIPSE
2014-01-30T21:27:22.000000000, 2014-01-30T21:51:32.000000000,0xFF0000, ECLIPSE
2014-01-31T06:26:07.000000000, 2014-01-31T06:50:17.000000000,0xFF0000, ECLIPSE
2014-01-31T15:24:52.000000000, 2014-01-31T15:49:02.000000000,0xFF0000, ECLIPSE
2014-02-01T00:23:37.000000000, 2014-02-01T00:47:46.000000000,0xFF0000, ECLIPSE
2014-02-01T09:22:22.000000000, 2014-02-01T09:46:30.000000000,0xFF0000, ECLIPSE
2014-02-01T18:21:07.000000000, 2014-02-01T18:45:15.000000000,0xFF0000, ECLIPSE
2014-02-02T03:19:52.000000000, 2014-02-02T03:44:00.000000000,0xFF0000, ECLIPSE
2014-02-02T12:18:36.000000000, 2014-02-02T12:42:44.000000000,0xFF0000, ECLIPSE
2014-02-02T21:17:22.000000000, 2014-02-02T21:41:28.000000000,0xFF0000, ECLIPSE
2014-02-03T06:16:06.000000000, 2014-02-03T06:40:13.000000000,0xFF0000, ECLIPSE
