#Start Time, End Time, Color, Charging Event, Max Charge
2014-04-29T00:00:01.4520, 2014-04-29T00:30:49.8660,0xFF0000, Charging, 15.5680
2014-04-29T00:32:57.9270, 2014-04-29T00:35:37.9250,0xFF0000, Charging, 12.7871
2014-04-29T00:37:45.9860, 2014-04-29T00:44:41.9180,0xFF0000, Charging, 14.5800
2014-04-29T00:47:53.9160, 2014-04-29T00:48:25.9150,0xFF0000, Charging, 8.84260
2014-04-29T00:52:41.9740, 2014-04-29T01:04:57.9030,0xFF0000, Charging, 10.6317
2014-04-29T01:07:06.0260, 2014-04-29T01:21:29.8280,0xFF0000, Charging, 10.6432
2014-04-29T01:26:18.0110, 2014-04-29T01:31:05.8830,0xFF0000, Charging, 3.36843
2014-04-29T01:35:21.9420, 2014-04-29T01:35:53.8170,0xFF0000, Charging, 2.05234
2014-04-29T01:57:13.9250, 2014-04-29T01:57:45.8620,0xFF0000, Charging, 3.62783
2014-04-29T06:37:46.8270, 2014-04-29T06:37:52.3270,0xFF0000, Charging, 1.37713
2014-04-29T06:43:48.8850, 2014-04-29T10:29:04.5190,0xFF0000, Charging, 31.7655
2014-04-29T10:31:22.8290, 2014-04-29T10:33:10.3280,0xFF0000, Charging, 1.58694
2014-04-30T09:40:39.8490, 2014-04-30T09:40:39.8490,0xFF0000, Charging, -0.938430
2014-06-18T02:45:04.0160, 2014-06-18T03:00:10.9410,0xFF0000, Charging, -2.09049
2014-06-18T03:03:34.0010, 2014-06-18T03:12:55.9930,0xFF0000, Charging, -2.14008
2014-08-02T17:03:53.8350, 2014-08-02T17:59:50.4740,0xFF0000, Charging, 14.0688
2014-08-04T05:59:53.3610, 2014-08-04T06:14:17.2230,0xFF0000, Charging, 1.47631
2014-08-12T20:48:25.2730, 2014-08-12T21:44:04.3500,0xFF0000, Charging, 13.4813
2014-08-19T21:21:44.0110, 2014-08-19T21:58:21.3540,0xFF0000, Charging, 17.6852
2014-08-27T08:37:44.0500, 2014-08-27T08:40:00.9860,0xFF0000, Charging, -2.31174
2014-08-27T08:47:59.0410, 2014-08-27T08:52:15.9750,0xFF0000, Charging, -0.839246
2014-08-27T11:28:29.0270, 2014-08-27T11:35:45.9580,0xFF0000, Charging, -0.385290
2014-08-27T11:39:54.0170, 2014-08-27T11:45:20.9500,0xFF0000, Charging, -0.564584
2014-08-27T11:52:04.0070, 2014-08-27T11:53:15.9430,0xFF0000, Charging, -0.801099
2014-08-27T17:36:04.0300, 2014-08-27T17:49:10.9560,0xFF0000, Charging, 0.812543
2014-08-27T18:03:39.0060, 2014-08-27T18:12:05.9980,0xFF0000, Charging, 0.148775
2014-08-27T18:17:11.4940, 2014-08-27T21:07:39.6600,0xFF0000, Charging, 35.3284
2014-08-28T05:31:49.8550, 2014-08-28T05:48:15.5280,0xFF0000, Charging, 3.96353
2014-08-28T12:53:58.7900, 2014-08-28T13:43:04.9350,0xFF0000, Charging, 3.58968
2014-08-29T07:27:25.5160, 2014-08-29T08:10:11.6650,0xFF0000, Charging, 4.77989
2014-09-03T04:15:04.0480, 2014-09-03T04:43:45.9610,0xFF0000, Charging, -6.38972
2014-09-12T21:52:39.0140, 2014-09-12T21:54:20.9500,0xFF0000, Charging, -2.17060
2014-09-12T21:56:54.0100, 2014-09-12T21:57:05.9470,0xFF0000, Charging, -2.35370
2014-09-19T04:23:44.0490, 2014-09-19T04:27:50.9830,0xFF0000, Charging, -1.52972
2014-09-23T17:32:36.0530, 2014-09-23T18:37:48.3060,0xFF0000, Charging, 8.07584
2014-09-24T01:54:08.6760, 2014-09-24T04:02:42.5590,0xFF0000, Charging, 46.7460
2014-09-24T13:22:33.0660, 2014-09-24T13:54:24.9760,0xFF0000, Charging, 5.82895
2014-09-26T16:16:38.9650, 2014-09-26T18:00:22.0580,0xFF0000, Charging, 10.8034
2014-09-26T18:02:23.1190, 2014-09-26T18:03:18.0560,0xFF0000, Charging, 1.76623
2014-09-27T11:19:00.0760, 2014-09-27T11:37:43.6840,0xFF0000, Charging, 1.94553
2014-09-27T11:48:10.2370, 2014-09-27T12:08:11.9690,0xFF0000, Charging, 2.52155
2014-10-09T03:35:45.1860, 2014-10-09T03:39:36.8080,0xFF0000, Charging, 3.14336
2014-10-09T11:09:46.6670, 2014-10-09T11:14:55.1620,0xFF0000, Charging, 2.20874
2014-10-11T06:35:34.8490, 2014-10-11T06:35:48.9740,0xFF0000, Charging, 1.80056
2014-10-11T06:49:31.0860, 2014-10-11T07:39:07.8520,0xFF0000, Charging, 12.4475
2014-10-11T07:42:36.9110, 2014-10-11T07:42:36.9740,0xFF0000, Charging, 1.69375
2014-10-11T07:47:23.0320, 2014-10-11T07:48:07.0930,0xFF0000, Charging, 1.74716
2014-10-11T08:04:59.5150, 2014-10-11T10:11:43.9000,0xFF0000, Charging, 22.7474
2014-10-14T14:38:44.0580, 2014-10-14T14:42:35.9920,0xFF0000, Charging, -1.02235
2014-10-14T16:19:01.9010, 2014-10-14T18:04:57.3680,0xFF0000, Charging, 46.7918
2014-10-14T18:14:40.6090, 2014-10-14T18:18:15.2940,0xFF0000, Charging, 2.69703
2014-10-16T22:10:20.8370, 2014-10-16T22:19:03.5790,0xFF0000, Charging, 3.24254
2014-10-20T06:26:36.2290, 2014-10-20T07:25:18.2990,0xFF0000, Charging, 8.26276
2014-10-20T14:57:30.0250, 2014-10-20T18:26:53.8350,0xFF0000, Charging, 97.2839
2014-10-24T18:13:20.6460, 2014-10-24T19:02:36.0370,0xFF0000, Charging, 15.3582
2014-10-25T12:54:25.7620, 2014-10-25T14:02:29.3870,0xFF0000, Charging, 18.9364
2014-10-26T15:14:59.8460, 2014-10-26T16:54:58.9400,0xFF0000, Charging, 33.0243
2014-10-28T02:01:59.0370, 2014-10-28T02:02:00.9740,0xFF0000, Charging, -2.25071
2014-11-04T13:41:49.0250, 2014-11-04T13:43:50.9610,0xFF0000, Charging, -2.11337
2014-11-04T13:56:24.0120, 2014-11-04T14:06:15.9400,0xFF0000, Charging, 0.129702
2014-11-04T14:12:54.1840, 2014-11-04T14:58:30.3910,0xFF0000, Charging, 24.0940
2014-11-10T13:15:44.0050, 2014-11-10T13:21:26.0000,0xFF0000, Charging, -1.41146
2014-11-10T13:27:04.0570, 2014-11-10T13:27:25.9950,0xFF0000, Charging, -1.47631
2014-11-10T14:07:59.0200, 2014-11-10T14:14:34.0140,0xFF0000, Charging, 4.16190
2014-11-10T14:17:28.6360, 2014-11-10T14:18:03.3230,0xFF0000, Charging, 3.13954
2014-11-10T14:20:13.5710, 2014-11-10T14:23:09.5060,0xFF0000, Charging, 2.23926
2014-11-10T16:57:55.6200, 2014-11-10T16:59:56.6180,0xFF0000, Charging, 2.14389
2014-11-10T17:05:55.5500, 2014-11-10T17:07:23.4860,0xFF0000, Charging, 10.2731
2014-11-15T00:16:56.8860, 2014-11-15T00:17:28.7610,0xFF0000, Charging, 10.0938
2014-11-15T12:06:18.7960, 2014-11-15T12:50:16.5090,0xFF0000, Charging, 4.49378
2014-11-16T03:12:24.9410, 2014-11-16T03:12:56.7530,0xFF0000, Charging, 8.17121
2014-11-16T15:20:31.5910, 2014-11-16T15:21:48.5900,0xFF0000, Charging, 1.47250
2014-11-16T15:23:49.4010, 2014-11-16T15:25:28.3370,0xFF0000, Charging, 1.38476
2014-11-18T11:28:31.3280, 2014-11-18T11:28:31.3280,0xFF0000, Charging, 1.82727
2014-11-18T12:12:18.1040, 2014-11-18T13:29:03.2910,0xFF0000, Charging, 33.8903
2014-11-20T09:38:32.4610, 2014-11-20T10:00:44.6310,0xFF0000, Charging, 3.81094
2014-11-20T17:12:37.7390, 2014-11-20T18:10:37.8180,0xFF0000, Charging, 10.4105
2014-11-20T18:15:23.1260, 2014-11-20T18:46:17.4150,0xFF0000, Charging, 4.51667
2014-11-23T18:07:39.4880, 2014-11-23T18:26:07.8500,0xFF0000, Charging, 2.74662
2014-12-02T19:00:16.3370, 2014-12-02T19:05:07.3340,0xFF0000, Charging, 1.91882
2014-12-03T01:45:04.0550, 2014-12-03T02:13:35.9770,0xFF0000, Charging, -3.31502
2014-12-12T08:15:29.0490, 2014-12-12T08:16:35.9860,0xFF0000, Charging, -1.24361
2014-12-22T02:21:44.0160, 2014-12-22T02:21:45.9530,0xFF0000, Charging, -1.45724
2014-12-24T19:14:33.2280, 2014-12-24T19:18:11.1630,0xFF0000, Charging, 1.48775
2015-01-02T20:32:44.0010, 2015-01-02T20:34:36.0000,0xFF0000, Charging, -1.33516
2015-01-03T01:32:04.0320, 2015-01-03T01:32:25.9690,0xFF0000, Charging, -2.48722
2015-01-04T12:52:44.0250, 2015-01-04T12:57:10.9610,0xFF0000, Charging, -1.59457
2015-01-26T08:38:09.0140, 2015-01-26T08:44:55.9480,0xFF0000, Charging, -2.91447
2015-01-26T09:09:39.0600, 2015-01-26T09:09:40.9980,0xFF0000, Charging, -2.87251
2015-01-26T09:14:39.0580, 2015-01-26T09:15:45.9950,0xFF0000, Charging, -2.84581
2015-01-31T23:55:24.0080, 2015-01-31T23:57:45.9440,0xFF0000, Charging, -1.30846
2015-02-01T23:51:19.0020, 2015-02-01T23:52:25.9390,0xFF0000, Charging, -3.15862
2015-02-18T03:25:49.0250, 2015-02-18T03:27:30.9620,0xFF0000, Charging, -4.29541
2015-02-24T03:19:59.0250, 2015-02-24T03:31:30.9560,0xFF0000, Charging, -4.27253
2015-02-24T03:45:09.0110, 2015-02-24T03:46:15.9480,0xFF0000, Charging, -4.34119
2015-03-01T01:57:19.0410, 2015-03-01T01:58:55.9780,0xFF0000, Charging, -3.48669
2015-03-01T07:15:24.0000, 2015-03-01T07:16:20.9990,0xFF0000, Charging, -4.45563
2015-03-01T07:35:49.0520, 2015-03-01T07:37:10.9890,0xFF0000, Charging, -4.59678
2015-03-01T09:51:59.0430, 2015-03-01T09:52:05.9800,0xFF0000, Charging, -4.82567
2015-03-01T09:55:44.0410, 2015-03-01T09:55:45.9780,0xFF0000, Charging, -14.3397
2015-03-01T09:58:54.0390, 2015-03-01T09:59:05.9760,0xFF0000, Charging, -4.21530
2015-03-01T10:05:39.0350, 2015-03-01T10:06:55.9720,0xFF0000, Charging, -3.87198
2015-03-02T08:52:24.0610, 2015-03-02T08:58:20.9950,0xFF0000, Charging, -4.08560
2015-03-02T11:15:19.0480, 2015-03-02T11:16:40.9840,0xFF0000, Charging, -4.81041
2015-03-07T06:44:19.0090, 2015-03-07T06:44:50.9460,0xFF0000, Charging, -4.53574
2015-03-07T06:48:29.0070, 2015-03-07T06:51:25.9430,0xFF0000, Charging, -3.84146
2015-03-07T19:11:44.0380, 2015-03-07T19:14:35.9740,0xFF0000, Charging, -34.3938
2015-03-07T19:23:49.0310, 2015-03-07T19:25:05.9680,0xFF0000, Charging, -75.3452
2015-03-08T04:08:24.0020, 2015-03-08T04:09:55.9380,0xFF0000, Charging, -90.2075
2015-03-08T13:00:59.0200, 2015-03-08T13:03:40.9560,0xFF0000, Charging, -54.8943
2015-03-08T13:30:04.0040, 2015-03-08T13:31:55.9400,0xFF0000, Charging, -2.95262
2015-03-08T21:59:44.0190, 2015-03-08T22:00:00.9570,0xFF0000, Charging, -93.9994
2015-03-09T15:53:44.0120, 2015-03-09T15:54:30.9490,0xFF0000, Charging, -82.3606
2015-03-11T03:43:44.0600, 2015-03-11T03:43:55.9970,0xFF0000, Charging, -97.1160
2015-03-11T12:40:19.0130, 2015-03-11T12:41:00.9500,0xFF0000, Charging, -5.00000e+30
2015-03-12T06:36:24.0240, 2015-03-12T06:37:00.9610,0xFF0000, Charging, -97.4975
2015-03-12T15:32:24.0150, 2015-03-12T15:33:35.9520,0xFF0000, Charging, -30.9796
2015-03-15T06:21:04.0490, 2015-03-15T06:22:15.9850,0xFF0000, Charging, -90.3372
2015-03-15T15:19:14.0050, 2015-03-15T15:19:30.9420,0xFF0000, Charging, -89.6582
2015-03-16T00:19:04.0140, 2015-03-16T00:19:10.9520,0xFF0000, Charging, -131.395
2015-03-16T09:16:09.0230, 2015-03-16T09:16:30.9600,0xFF0000, Charging, -93.2097
2015-03-17T03:13:59.0320, 2015-03-17T03:14:10.9700,0xFF0000, Charging, -103.719
2015-03-17T09:22:24.0610, 2015-03-17T09:33:50.9880,0xFF0000, Charging, -4.62348
2015-03-17T09:36:24.0480, 2015-03-17T09:37:50.9840,0xFF0000, Charging, -5.07362
2015-03-17T12:10:29.0350, 2015-03-17T12:12:20.9710,0xFF0000, Charging, -16.4149
2015-03-17T12:55:14.0590, 2015-03-17T13:26:10.9680,0xFF0000, Charging, -2.29648
2015-03-17T17:37:19.0420, 2015-03-17T17:37:20.9790,0xFF0000, Charging, -12.1614
2015-03-17T17:47:39.0320, 2015-03-17T17:48:20.9690,0xFF0000, Charging, -15.4116
2015-03-17T18:11:39.0110, 2015-03-17T18:12:20.9480,0xFF0000, Charging, -6.00824
2015-03-17T20:00:54.0380, 2015-03-17T20:00:55.9760,0xFF0000, Charging, -29.1791
2015-03-17T20:03:09.0360, 2015-03-17T20:27:35.9530,0xFF0000, Charging, -4.24964
2015-03-17T20:56:19.0530, 2015-03-17T21:04:40.9830,0xFF0000, Charging, -5.16899
2015-03-17T21:08:59.0420, 2015-03-17T21:10:35.9780,0xFF0000, Charging, -44.4190
2015-03-17T21:57:24.0010, 2015-03-17T22:12:15.9880,0xFF0000, Charging, -3.76135
2015-03-18T05:10:19.0370, 2015-03-18T05:10:55.9740,0xFF0000, Charging, -22.9877
2015-03-18T05:14:29.0330, 2015-03-18T05:14:30.9710,0xFF0000, Charging, -23.9567
2015-03-18T06:08:09.0490, 2015-03-18T06:09:20.9860,0xFF0000, Charging, -64.3244
2015-03-18T06:42:34.0200, 2015-03-18T06:46:50.9540,0xFF0000, Charging, -8.52216
2015-03-18T14:48:09.0070, 2015-03-18T15:05:55.9920,0xFF0000, Charging, -7.73251
2015-03-18T16:13:49.0590, 2015-03-18T16:14:45.9960,0xFF0000, Charging, -7.70962
2015-03-18T22:50:39.0010, 2015-03-18T22:51:35.9380,0xFF0000, Charging, -9.59793
2015-03-19T00:05:14.0610, 2015-03-19T00:05:55.9980,0xFF0000, Charging, -71.1757
2015-03-19T00:54:34.0190, 2015-03-19T00:58:30.9530,0xFF0000, Charging, -7.03441
2015-03-19T07:09:34.0390, 2015-03-19T07:11:35.9750,0xFF0000, Charging, -23.3616
2015-03-19T07:21:59.0280, 2015-03-19T07:22:00.9650,0xFF0000, Charging, -32.3110
2015-03-19T09:03:44.0620, 2015-03-19T09:05:00.9980,0xFF0000, Charging, -49.1569
2015-03-19T09:51:19.0200, 2015-03-19T10:00:20.9490,0xFF0000, Charging, -4.90578
2015-03-19T10:08:03.5050, 2015-03-19T18:02:49.0600,0xFF0000, Charging, 8.79301
2015-03-20T01:31:29.0130, 2015-03-20T01:31:45.9500,0xFF0000, Charging, -22.8122
2015-03-20T01:41:54.0040, 2015-03-20T01:42:50.9400,0xFF0000, Charging, -12.4743
2015-03-20T03:01:49.0570, 2015-03-20T03:02:15.9940,0xFF0000, Charging, -5.00000e+30
2015-03-20T12:00:24.0520, 2015-03-20T12:00:35.9890,0xFF0000, Charging, -96.6964
2015-03-20T20:59:04.0480, 2015-03-20T20:59:20.9850,0xFF0000, Charging, -88.8914
2015-03-21T05:57:59.0420, 2015-03-21T05:58:35.9790,0xFF0000, Charging, -5.00000e+30
2015-03-21T14:56:29.0360, 2015-03-21T14:56:50.9730,0xFF0000, Charging, -67.5135
2015-03-21T23:56:59.0270, 2015-03-21T23:57:10.9640,0xFF0000, Charging, -123.636
2015-03-22T06:29:34.0260, 2015-03-22T06:33:30.9600,0xFF0000, Charging, -5.22621
2015-03-22T06:37:59.0180, 2015-03-22T06:48:50.9450,0xFF0000, Charging, -4.88289
2015-03-22T07:04:44.0550, 2015-03-22T07:05:05.9930,0xFF0000, Charging, -4.95537
2015-03-22T07:24:19.0370, 2015-03-22T07:31:25.9680,0xFF0000, Charging, -5.16518
2015-03-22T08:53:49.0180, 2015-03-22T08:55:10.9540,0xFF0000, Charging, -20.8667
2015-03-22T17:53:19.0100, 2015-03-22T17:53:25.9470,0xFF0000, Charging, -96.7040
2015-03-23T02:52:04.0000, 2015-03-23T02:53:00.9990,0xFF0000, Charging, -78.4352
2015-03-23T11:49:34.0520, 2015-03-23T11:51:05.9880,0xFF0000, Charging, -31.0941
2015-03-23T20:50:04.0400, 2015-03-23T20:50:10.9780,0xFF0000, Charging, -5.00000e+30
2015-03-24T14:47:09.0160, 2015-03-24T14:47:45.9530,0xFF0000, Charging, -54.1428
2015-03-24T23:46:49.0030, 2015-03-24T23:47:15.9400,0xFF0000, Charging, -103.670
2015-03-25T08:45:44.0520, 2015-03-25T08:47:15.9880,0xFF0000, Charging, -70.1877
2015-03-25T17:44:44.0370, 2015-03-25T17:44:55.9740,0xFF0000, Charging, -94.7394
2015-03-26T20:41:39.0520, 2015-03-26T20:41:50.9890,0xFF0000, Charging, -5.00000e+30
2015-03-27T05:40:49.0360, 2015-03-27T05:41:05.9730,0xFF0000, Charging, -5.00000e+30
2015-03-27T14:39:14.0210, 2015-03-27T14:39:40.9580,0xFF0000, Charging, -83.8979
2015-03-28T08:37:49.0500, 2015-03-28T08:38:40.9870,0xFF0000, Charging, -83.5241
2015-03-29T02:26:59.0250, 2015-03-29T02:35:40.9540,0xFF0000, Charging, -5.02403
2015-03-29T11:35:09.0000, 2015-03-29T11:35:41.0000,0xFF0000, Charging, -97.3068
2015-03-29T20:34:14.0460, 2015-03-29T20:34:20.9840,0xFF0000, Charging, -99.1455
2015-04-01T02:30:19.0050, 2015-04-01T02:30:25.9420,0xFF0000, Charging, -139.906
2015-04-02T14:26:09.0120, 2015-04-02T14:26:25.9490,0xFF0000, Charging, -5.00000e+30
2015-04-02T23:25:29.0000, 2015-04-02T23:25:46.0000,0xFF0000, Charging, -5.00000e+30
2015-04-03T08:25:14.0510, 2015-04-03T08:25:45.9880,0xFF0000, Charging, -99.2752
2015-04-03T17:24:19.0410, 2015-04-03T17:24:20.9780,0xFF0000, Charging, -5.00000e+30
2015-04-04T20:21:44.0090, 2015-04-04T20:21:55.9460,0xFF0000, Charging, -72.2400
2015-04-09T05:20:49.0250, 2015-04-09T05:25:00.9590,0xFF0000, Charging, -5.49706
2015-04-09T08:15:59.0560, 2015-04-09T08:16:00.9930,0xFF0000, Charging, -153.017
2015-04-10T01:36:19.0270, 2015-04-10T01:38:35.9620,0xFF0000, Charging, -4.89815
2015-04-10T02:13:19.0570, 2015-04-10T02:14:15.9930,0xFF0000, Charging, -94.2321
2015-04-10T02:28:44.0430, 2015-04-10T02:53:05.9590,0xFF0000, Charging, -7.26329
2015-04-10T07:10:09.0270, 2015-04-10T07:10:10.9640,0xFF0000, Charging, -5.21859
2015-04-10T07:15:39.0220, 2015-04-10T07:16:10.9590,0xFF0000, Charging, -5.02403
2015-04-10T07:51:04.0510, 2015-04-10T08:11:45.9700,0xFF0000, Charging, -5.03929
2015-04-10T08:20:59.0240, 2015-04-10T08:31:25.9510,0xFF0000, Charging, -10.9789
2015-04-10T11:13:09.0570, 2015-04-10T11:13:40.9940,0xFF0000, Charging, -5.00000e+30
2015-04-10T20:12:39.0560, 2015-04-10T20:13:10.9930,0xFF0000, Charging, -5.00000e+30
2015-04-11T04:10:34.0480, 2015-04-11T04:12:25.9840,0xFF0000, Charging, -5.15373
2015-04-11T05:11:59.0560, 2015-04-11T05:22:05.9840,0xFF0000, Charging, -11.0933
2015-04-11T14:11:24.0560, 2015-04-11T14:11:55.9930,0xFF0000, Charging, -5.00000e+30
2015-04-11T23:11:49.0590, 2015-04-11T23:13:25.9950,0xFF0000, Charging, -129.343
2015-04-14T23:07:49.0340, 2015-04-14T23:10:20.9690,0xFF0000, Charging, -5.00000e+30
2015-04-15T17:06:59.0540, 2015-04-15T17:11:00.9880,0xFF0000, Charging, -91.7182
2015-04-16T00:29:24.0260, 2015-04-16T00:34:25.9590,0xFF0000, Charging, -17.2007
2015-04-16T00:40:34.0160, 2015-04-16T00:43:20.9510,0xFF0000, Charging, -5.20333
2015-04-16T00:47:29.0100, 2015-04-16T00:47:40.9480,0xFF0000, Charging, -10.9178
2015-04-16T02:06:24.0050, 2015-04-16T02:07:20.9420,0xFF0000, Charging, -174.048
2015-04-16T02:13:09.0000, 2015-04-16T02:35:30.9810,0xFF0000, Charging, -6.96574
2015-04-16T11:05:49.0200, 2015-04-16T11:06:50.9560,0xFF0000, Charging, -98.7221
2015-04-16T11:15:34.0110, 2015-04-16T11:27:20.9390,0xFF0000, Charging, -12.2416
2015-04-16T19:07:06.4620, 2015-04-16T19:07:06.5870,0xFF0000, Charging, 49.3095
2015-04-16T19:30:44.0040, 2015-04-16T19:32:45.9400,0xFF0000, Charging, -4.20768
2015-04-16T20:05:09.0380, 2015-04-16T20:06:10.9740,0xFF0000, Charging, -77.0848
2015-04-16T20:14:54.0300, 2015-04-16T20:30:40.9540,0xFF0000, Charging, -4.90196
2015-04-17T03:15:59.0310, 2015-04-17T03:22:30.9630,0xFF0000, Charging, -5.37499
2015-04-17T05:05:04.0010, 2015-04-17T05:05:41.0000,0xFF0000, Charging, -5.00000e+30
2015-04-17T14:04:54.0290, 2015-04-17T14:05:25.9660,0xFF0000, Charging, -98.0812
2015-04-19T02:03:24.0170, 2015-04-19T02:05:15.9530,0xFF0000, Charging, -16.3043
2015-04-20T05:02:24.0080, 2015-04-20T05:02:45.9450,0xFF0000, Charging, -5.00000e+30
2015-04-21T04:54:19.0560, 2015-04-21T05:00:00.9890,0xFF0000, Charging, -5.10414
2015-04-21T05:02:04.0500, 2015-04-21T05:02:20.9870,0xFF0000, Charging, -5.13848
2015-04-21T08:01:49.0290, 2015-04-21T08:02:25.9660,0xFF0000, Charging, -5.00000e+30
2015-04-21T08:04:59.0270, 2015-04-21T08:05:30.9640,0xFF0000, Charging, -110.025
2015-05-13T09:30:39.0350, 2015-05-13T09:32:35.9710,0xFF0000, Charging, -3.77661
2015-06-23T03:27:44.0060, 2015-06-23T03:30:00.9420,0xFF0000, Charging, -5.66873
2015-06-23T03:38:24.0610, 2015-06-23T03:39:50.9980,0xFF0000, Charging, -1.41146
2015-08-16T11:11:27.2060, 2015-08-16T11:11:46.0810,0xFF0000, Charging, 2.20111
2015-11-14T07:15:09.0180, 2015-11-14T07:18:55.9530,0xFF0000, Charging, -9.80392
2015-11-14T07:22:34.0130, 2015-11-14T07:39:15.9390,0xFF0000, Charging, -9.55215
2015-11-14T07:42:49.0000, 2015-11-14T07:42:55.9990,0xFF0000, Charging, -12.6230
2015-12-02T21:32:19.0290, 2015-12-02T21:32:20.9670,0xFF0000, Charging, -96.3607
2015-12-02T21:44:39.0210, 2015-12-02T21:44:40.9590,0xFF0000, Charging, -97.5738
2015-12-02T21:50:54.0170, 2015-12-02T21:54:15.9530,0xFF0000, Charging, -37.7623
2015-12-02T22:01:24.0110, 2015-12-02T22:04:45.9460,0xFF0000, Charging, -39.0898
2015-12-02T22:10:14.0050, 2015-12-02T22:14:20.9400,0xFF0000, Charging, -39.4255
2015-12-02T22:16:29.0010, 2015-12-02T22:29:15.9930,0xFF0000, Charging, -41.5656
2015-12-02T22:32:19.0530, 2015-12-02T22:37:10.9880,0xFF0000, Charging, -41.1650
2015-12-02T22:39:19.0490, 2015-12-02T22:51:10.9790,0xFF0000, Charging, -42.3323
2015-12-02T22:53:19.0400, 2015-12-02T23:04:25.9710,0xFF0000, Charging, -41.9203
2015-12-02T23:06:34.0320, 2015-12-02T23:10:30.9670,0xFF0000, Charging, -42.4125
2015-12-02T23:14:19.0270, 2015-12-02T23:16:45.9630,0xFF0000, Charging, -40.4898
2015-12-02T23:19:39.0240, 2015-12-02T23:22:50.9590,0xFF0000, Charging, -41.0048
2015-12-02T23:27:24.0190, 2015-12-02T23:28:55.9550,0xFF0000, Charging, -40.9705
2015-12-02T23:33:29.0150, 2015-12-02T23:34:15.9520,0xFF0000, Charging, -39.7612
2015-12-02T23:44:54.0080, 2015-12-02T23:44:55.9450,0xFF0000, Charging, -99.6185
2015-12-03T00:06:49.0570, 2015-12-03T00:06:50.9940,0xFF0000, Charging, -96.9291
2015-12-03T16:42:49.0510, 2015-12-03T16:42:50.9890,0xFF0000, Charging, -98.7106
2015-12-03T16:45:34.0500, 2015-12-03T16:47:05.9860,0xFF0000, Charging, -52.9641
2015-12-03T16:49:59.0470, 2015-12-03T16:50:45.9840,0xFF0000, Charging, -50.5303
2015-12-03T16:54:14.0440, 2015-12-03T16:54:15.9820,0xFF0000, Charging, -99.6986
2015-12-08T03:22:14.0140, 2015-12-08T03:22:15.9510,0xFF0000, Charging, -97.4327
2015-12-08T03:37:09.0050, 2015-12-08T03:37:10.9420,0xFF0000, Charging, -96.9635
2015-12-08T04:20:54.0400, 2015-12-08T04:20:55.9770,0xFF0000, Charging, -94.9111
2015-12-11T03:57:00.6270, 2015-12-11T04:45:01.7230,0xFF0000, Charging, -24.4831
2015-12-11T21:30:14.0450, 2015-12-11T21:30:15.9820,0xFF0000, Charging, -93.0648
2015-12-24T04:32:25.4700, 2015-12-24T04:32:26.9700,0xFF0000, Charging, 2.33845
2015-12-24T04:34:48.4690, 2015-12-24T04:34:50.5310,0xFF0000, Charging, 2.51011
2015-12-24T04:37:11.9670, 2015-12-24T04:37:14.0300,0xFF0000, Charging, 2.51392
2015-12-24T04:39:35.2160, 2015-12-24T04:39:37.4660,0xFF0000, Charging, 2.51011
2015-12-24T04:41:58.4640, 2015-12-24T04:42:00.7770,0xFF0000, Charging, 2.53300
2015-12-24T04:44:21.8380, 2015-12-24T04:44:24.0250,0xFF0000, Charging, 2.54444
2015-12-24T04:46:45.0860, 2015-12-24T04:46:47.4610,0xFF0000, Charging, 2.57877
2015-12-24T04:49:08.4600, 2015-12-24T04:49:11.0220,0xFF0000, Charging, 2.66270
2015-12-24T04:51:32.0210, 2015-12-24T05:20:02.6280,0xFF0000, Charging, 2.96788
2015-12-24T05:26:02.5000, 2015-12-24T06:15:02.7190,0xFF0000, Charging, -14.2863
