MAVEN LPW LP Stub DAC-to-sweep voltage calibration Wed Sep 17 14:15:19 2014
DAC Step	V1	V2
1127	22.2261	22.0343
1128	22.2021	22.0098
1129	22.1782	21.9809
1130	22.1543	21.9502
1131	22.1304	21.9192
1132	22.1064	21.8899
1133	22.0823	21.8644
1134	22.0583	21.8408
1135	22.0342	21.8184
1136	22.0101	21.7965
1137	21.9861	21.7744
1138	21.9622	21.7526
1139	21.9383	21.7306
1140	21.9144	21.7080
1141	21.8906	21.6843
1142	21.8667	21.6600
1143	21.8428	21.6353
1144	21.8187	21.6106
1145	21.7944	21.5861
1146	21.7699	21.5615
1147	21.7452	21.5371
1148	21.7204	21.5128
1149	21.6954	21.4890
1150	21.6703	21.4653
1151	21.6452	21.4417
1152	21.6204	21.4178
1153	21.5960	21.3936
1154	21.5719	21.3692
1155	21.5479	21.3445
1156	21.5239	21.3194
1157	21.4998	21.2936
1158	21.4758	21.2675
1159	21.4517	21.2415
1160	21.4277	21.2162
1161	21.4037	21.1917
1162	21.3796	21.1679
1163	21.3556	21.1447
1164	21.3315	21.1221
1165	21.3074	21.1004
1166	21.2832	21.0792
1167	21.2591	21.0578
1168	21.2349	21.0358
1169	21.2108	21.0126
1170	21.1867	20.9886
1171	21.1626	20.9640
1172	21.1385	20.9389
1173	21.1145	20.9129
1174	21.0904	20.8866
1175	21.0664	20.8606
1176	21.0424	20.8356
1177	21.0183	20.8127
1178	20.9943	20.7907
1179	20.9702	20.7690
1180	20.9462	20.7468
1181	20.9223	20.7229
1182	20.8984	20.6984
1183	20.8745	20.6740
1184	20.8505	20.6501
1185	20.8264	20.6280
1186	20.8023	20.6063
1187	20.7782	20.5844
1188	20.7541	20.5614
1189	20.7302	20.5366
1190	20.7063	20.5107
1191	20.6825	20.4841
1192	20.6586	20.4572
1193	20.6346	20.4301
1194	20.6105	20.4028
1195	20.5865	20.3759
1196	20.5624	20.3497
1197	20.5383	20.3243
1198	20.5143	20.2998
1199	20.4903	20.2763
1200	20.4665	20.2539
1201	20.4430	20.2327
1202	20.4196	20.2126
1203	20.3962	20.1927
1204	20.3727	20.1728
1205	20.3490	20.1524
1206	20.3251	20.1317
1207	20.3012	20.1102
1208	20.2772	20.0874
1209	20.2532	20.0630
1210	20.2292	20.0373
1211	20.2051	20.0111
1212	20.1811	19.9848
1213	20.1570	19.9599
1214	20.1329	19.9350
1215	20.1089	19.9096
1216	20.0848	19.8832
1217	20.0608	19.8546
1218	20.0369	19.8251
1219	20.0129	19.7956
1220	19.9889	19.7670
1221	19.9650	19.7401
1222	19.9410	19.7143
1223	19.9170	19.6896
1224	19.8931	19.6659
1225	19.8692	19.6432
1226	19.8453	19.6213
1227	19.8214	19.5998
1228	19.7975	19.5779
1229	19.7736	19.5546
1230	19.7495	19.5309
1231	19.7255	19.5072
1232	19.7014	19.4841
1233	19.6771	19.4627
1234	19.6528	19.4417
1235	19.6285	19.4205
1236	19.6043	19.3984
1237	19.5803	19.3745
1238	19.5564	19.3497
1239	19.5324	19.3245
1240	19.5084	19.2996
1241	19.4841	19.2753
1242	19.4597	19.2514
1243	19.4353	19.2278
1244	19.4110	19.2047
1245	19.3870	19.1828
1246	19.3630	19.1613
1247	19.3391	19.1392
1248	19.3152	19.1157
1249	19.2912	19.0899
1250	19.2671	19.0626
1251	19.2430	19.0345
1252	19.2189	19.0059
1253	19.1948	18.9768
1254	19.1707	18.9475
1255	19.1466	18.9190
1256	19.1226	18.8921
1257	19.0986	18.8673
1258	19.0746	18.8441
1259	19.0506	18.8224
1260	19.0265	18.8017
1261	19.0022	18.7819
1262	18.9780	18.7630
1263	18.9537	18.7444
1264	18.9294	18.7255
1265	18.9053	18.7062
1266	18.8813	18.6865
1267	18.8573	18.6659
1268	18.8333	18.6444
1269	18.8094	18.6217
1270	18.7854	18.5979
1271	18.7614	18.5733
1272	18.7371	18.5481
1273	18.7126	18.5226
1274	18.6879	18.4967
1275	18.6630	18.4707
1276	18.6381	18.4449
1277	18.6129	18.4194
1278	18.5877	18.3943
1279	18.5626	18.3696
1280	18.5377	18.3456
1281	18.5133	18.3236
1282	18.4891	18.3020
1283	18.4652	18.2796
1284	18.4412	18.2551
1285	18.4171	18.2251
1286	18.3931	18.1933
1287	18.3691	18.1618
1288	18.3450	18.1330
1289	18.3210	18.1106
1290	18.2969	18.0909
1291	18.2728	18.0722
1292	18.2487	18.0526
1293	18.2247	18.0295
1294	18.2006	18.0053
1295	18.1765	17.9804
1296	18.1524	17.9555
1297	18.1282	17.9314
1298	18.1041	17.9072
1299	18.0799	17.8831
1300	18.0558	17.8588
1301	18.0318	17.8343
1302	18.0078	17.8097
1303	17.9838	17.7851
1304	17.9598	17.7605
1305	17.9357	17.7359
1306	17.9115	17.7114
1307	17.8874	17.6872
1308	17.8633	17.6635
1309	17.8393	17.6411
1310	17.8154	17.6191
1311	17.7915	17.5967
1312	17.7676	17.5731
1313	17.7435	17.5461
1314	17.7194	17.5181
1315	17.6954	17.4905
1316	17.6713	17.4647
1317	17.6474	17.4429
1318	17.6235	17.4231
1319	17.5996	17.4040
1320	17.5758	17.3846
1321	17.5518	17.3640
1322	17.5278	17.3428
1323	17.5037	17.3203
1324	17.4797	17.2962
1325	17.4556	17.2693
1326	17.4315	17.2408
1327	17.4075	17.2120
1328	17.3835	17.1842
1329	17.3595	17.1587
1330	17.3356	17.1343
1331	17.3117	17.1106
1332	17.2878	17.0873
1333	17.2640	17.0638
1334	17.2401	17.0406
1335	17.2163	17.0176
1336	17.1924	16.9947
1337	17.1684	16.9726
1338	17.1444	16.9505
1339	17.1203	16.9275
1340	17.0963	16.9030
1341	17.0722	16.8749
1342	17.0481	16.8454
1343	17.0240	16.8160
1344	16.9999	16.7882
1345	16.9759	16.7637
1346	16.9519	16.7409
1347	16.9279	16.7192
1348	16.9039	16.6980
1349	16.8800	16.6760
1350	16.8561	16.6544
1351	16.8322	16.6330
1352	16.8083	16.6120
1353	16.7845	16.5919
1354	16.7606	16.5720
1355	16.7367	16.5518
1356	16.7127	16.5306
1357	16.6887	16.5081
1358	16.6647	16.4847
1359	16.6406	16.4604
1360	16.6164	16.4356
1361	16.5922	16.4096
1362	16.5680	16.3833
1363	16.5438	16.3575
1364	16.5196	16.3332
1365	16.4955	16.3121
1366	16.4715	16.2923
1367	16.4475	16.2728
1368	16.4234	16.2522
1369	16.3992	16.2290
1370	16.3749	16.2046
1371	16.3506	16.1796
1372	16.3263	16.1545
1373	16.3023	16.1300
1374	16.2783	16.1055
1375	16.2544	16.0812
1376	16.2304	16.0569
1377	16.2063	16.0324
1378	16.1821	16.0081
1379	16.1580	15.9843
1380	16.1338	15.9614
1381	16.1097	15.9411
1382	16.0857	15.9214
1383	16.0616	15.9011
1384	16.0375	15.8786
1385	16.0135	15.8516
1386	15.9894	15.8225
1387	15.9654	15.7929
1388	15.9412	15.7644
1389	15.9170	15.7389
1390	15.8928	15.7146
1391	15.8686	15.6911
1392	15.8444	15.6679
1393	15.8203	15.6437
1394	15.7963	15.6199
1395	15.7723	15.5964
1396	15.7483	15.5738
1397	15.7244	15.5527
1398	15.7005	15.5323
1399	15.6765	15.5117
1400	15.6523	15.4902
1401	15.6277	15.4674
1402	15.6029	15.4435
1403	15.5780	15.4186
1404	15.5529	15.3925
1405	15.5278	15.3645
1406	15.5027	15.3356
1407	15.4776	15.3069
1408	15.4527	15.2796
1409	15.4281	15.2552
1410	15.4037	15.2323
1411	15.3795	15.2102
1412	15.3553	15.1883
1413	15.3310	15.1663
1414	15.3067	15.1442
1415	15.2824	15.1216
1416	15.2582	15.0981
1417	15.2339	15.0734
1418	15.2096	15.0477
1419	15.1853	15.0209
1420	15.1610	14.9930
1421	15.1367	14.9626
1422	15.1124	14.9315
1423	15.0882	14.9012
1424	15.0639	14.8736
1425	15.0395	14.8514
1426	15.0152	14.8316
1427	14.9909	14.8127
1428	14.9665	14.7926
1429	14.9423	14.7682
1430	14.9181	14.7426
1431	14.8939	14.7169
1432	14.8696	14.6922
1433	14.8453	14.6710
1434	14.8210	14.6508
1435	14.7967	14.6302
1436	14.7724	14.6079
1437	14.7483	14.5810
1438	14.7242	14.5524
1439	14.7002	14.5239
1440	14.6760	14.4970
1441	14.6517	14.4756
1442	14.6274	14.4559
1443	14.6030	14.4356
1444	14.5787	14.4127
1445	14.5546	14.3831
1446	14.5305	14.3510
1447	14.5063	14.3184
1448	14.4822	14.2878
1449	14.4580	14.2621
1450	14.4337	14.2385
1451	14.4094	14.2161
1452	14.3851	14.1939
1453	14.3608	14.1699
1454	14.3366	14.1460
1455	14.3123	14.1224
1456	14.2881	14.0993
1457	14.2640	14.0784
1458	14.2400	14.0578
1459	14.2160	14.0365
1460	14.1920	14.0130
1461	14.1679	13.9845
1462	14.1438	13.9541
1463	14.1197	13.9239
1464	14.0955	13.8958
1465	14.0713	13.8733
1466	14.0471	13.8531
1467	14.0228	13.8337
1468	13.9986	13.8133
1469	13.9743	13.7890
1470	13.9500	13.7637
1471	13.9257	13.7386
1472	13.9015	13.7148
1473	13.8772	13.6952
1474	13.8529	13.6768
1475	13.8287	13.6579
1476	13.8045	13.6366
1477	13.7803	13.6108
1478	13.7562	13.5826
1479	13.7321	13.5530
1480	13.7080	13.5231
1481	13.6839	13.4940
1482	13.6598	13.4648
1483	13.6357	13.4362
1484	13.6116	13.4085
1485	13.5873	13.3819
1486	13.5630	13.3563
1487	13.5387	13.3317
1488	13.5144	13.3081
1489	13.4900	13.2857
1490	13.4655	13.2642
1491	13.4411	13.2426
1492	13.4167	13.2201
1493	13.3924	13.1959
1494	13.3682	13.1708
1495	13.3440	13.1450
1496	13.3197	13.1190
1497	13.2952	13.0925
1498	13.2707	13.0659
1499	13.2462	13.0398
1500	13.2217	13.0149
1501	13.1975	12.9922
1502	13.1733	12.9707
1503	13.1492	12.9497
1504	13.1250	12.9285
1505	13.1007	12.9071
1506	13.0764	12.8853
1507	13.0520	12.8624
1508	13.0276	12.8376
1509	13.0033	12.8087
1510	12.9789	12.7783
1511	12.9547	12.7484
1512	12.9304	12.7210
1513	12.9061	12.6990
1514	12.8819	12.6797
1515	12.8576	12.6616
1516	12.8333	12.6434
1517	12.8087	12.6233
1518	12.7842	12.6028
1519	12.7596	12.5817
1520	12.7352	12.5600
1521	12.7109	12.5383
1522	12.6867	12.5159
1523	12.6625	12.4924
1524	12.6384	12.4677
1525	12.6143	12.4410
1526	12.5902	12.4132
1527	12.5659	12.3849
1528	12.5414	12.3571
1529	12.5167	12.3307
1530	12.4918	12.3048
1531	12.4667	12.2795
1532	12.4415	12.2545
1533	12.4162	12.2298
1534	12.3908	12.2054
1535	12.3654	12.1813
1536	12.3404	12.1574
1537	12.3158	12.1335
1538	12.2915	12.1098
1539	12.2673	12.0859
1540	12.2432	12.0616
1541	12.2190	12.0368
1542	12.1948	12.0117
1543	12.1706	11.9862
1544	12.1464	11.9603
1545	12.1222	11.9339
1546	12.0979	11.9072
1547	12.0737	11.8808
1548	12.0494	11.8552
1549	12.0252	11.8307
1550	12.0009	11.8070
1551	11.9766	11.7839
1552	11.9524	11.7612
1553	11.9281	11.7381
1554	11.9038	11.7154
1555	11.8795	11.6932
1556	11.8553	11.6718
1557	11.8311	11.6528
1558	11.8070	11.6343
1559	11.7828	11.6149
1560	11.7586	11.5929
1561	11.7344	11.5661
1562	11.7100	11.5369
1563	11.6857	11.5069
1564	11.6615	11.4777
1565	11.6373	11.4508
1566	11.6132	11.4251
1567	11.5891	11.4008
1568	11.5650	11.3781
1569	11.5408	11.3579
1570	11.5165	11.3390
1571	11.4922	11.3200
1572	11.4680	11.2995
1573	11.4439	11.2756
1574	11.4198	11.2500
1575	11.3958	11.2236
1576	11.3717	11.1973
1577	11.3476	11.1720
1578	11.3234	11.1469
1579	11.2992	11.1220
1580	11.2750	11.0973
1581	11.2508	11.0736
1582	11.2266	11.0500
1583	11.2024	11.0256
1584	11.1782	10.9999
1585	11.1541	10.9706
1586	11.1300	10.9401
1587	11.1060	10.9099
1588	11.0819	10.8819
1589	11.0580	10.8577
1590	11.0340	10.8358
1591	11.0100	10.8153
1592	10.9859	10.7953
1593	10.9618	10.7761
1594	10.9376	10.7570
1595	10.9134	10.7368
1596	10.8891	10.7142
1597	10.8649	10.6868
1598	10.8406	10.6570
1599	10.8164	10.6266
1600	10.7922	10.5972
1601	10.7679	10.5713
1602	10.7437	10.5467
1603	10.7195	10.5227
1604	10.6954	10.4986
1605	10.6713	10.4725
1606	10.6473	10.4463
1607	10.6233	10.4208
1608	10.5992	10.3967
1609	10.5752	10.3750
1610	10.5511	10.3547
1611	10.5269	10.3351
1612	10.5028	10.3153
1613	10.4786	10.2952
1614	10.4543	10.2747
1615	10.4301	10.2532
1616	10.4058	10.2301
1617	10.3815	10.2035
1618	10.3572	10.1754
1619	10.3329	10.1477
1620	10.3086	10.1220
1621	10.2844	10.1012
1622	10.2602	10.0824
1623	10.2360	10.0642
1624	10.2117	10.0449
1625	10.1873	10.0236
1626	10.1627	10.0009
1627	10.1382	9.97663
1628	10.1138	9.95047
1629	10.0896	9.92077
1630	10.0655	9.88956
1631	10.0414	9.85880
1632	10.0173	9.83048
1633	9.99301	9.80753
1634	9.96868	9.78713
1635	9.94433	9.76782
1636	9.92000	9.74819
1637	9.89574	9.72689
1638	9.87151	9.70490
1639	9.84729	9.68193
1640	9.82307	9.65765
1641	9.79887	9.63169
1642	9.77466	9.60449
1643	9.75043	9.57670
1644	9.72616	9.54894
1645	9.70178	9.52184
1646	9.67736	9.49495
1647	9.65294	9.46843
1648	9.62858	9.44246
1649	9.60433	9.41676
1650	9.58015	9.39167
1651	9.55599	9.36731
1652	9.53185	9.34380
1653	9.50780	9.32160
1654	9.48374	9.30014
1655	9.45956	9.27875
1656	9.43517	9.25675
1657	9.41049	9.23380
1658	9.38559	9.21009
1659	9.36053	9.18550
1660	9.33537	9.15990
1661	9.31005	9.13212
1662	9.28467	9.10357
1663	9.25940	9.07553
1664	9.23438	9.04928
1665	9.20981	9.02700
1666	9.18550	9.00652
1667	9.16135	8.98659
1668	9.13726	8.96597
1669	9.11306	8.94328
1670	9.08889	8.91968
1671	9.06472	8.89526
1672	9.04054	8.87013
1673	9.01633	8.84353
1674	8.99210	8.81646
1675	8.96786	8.78997
1676	8.94361	8.76512
1677	8.91934	8.74402
1678	8.89507	8.72451
1679	8.87078	8.70522
1680	8.84651	8.68481
1681	8.82224	8.66147
1682	8.79797	8.63684
1683	8.77373	8.61146
1684	8.74951	8.58586
1685	8.72536	8.56136
1686	8.70123	8.53668
1687	8.67709	8.51149
1688	8.65293	8.48544
1689	8.62867	8.45704
1690	8.60437	8.42797
1691	8.58008	8.39946
1692	8.55584	8.37274
1693	8.53171	8.35046
1694	8.50762	8.32988
1695	8.48353	8.30937
1696	8.45942	8.28726
1697	8.43519	8.25977
1698	8.41094	8.23076
1699	8.38669	8.20221
1700	8.36250	8.17612
1701	8.33844	8.15671
1702	8.31442	8.13967
1703	8.29041	8.12259
1704	8.26636	8.10304
1705	8.24219	8.07796
1706	8.21798	8.05016
1707	8.19376	8.02071
1708	8.16955	7.99070
1709	8.14539	7.96041
1710	8.12126	7.93001
1711	8.09715	7.90073
1712	8.07307	7.87376
1713	8.04901	7.85058
1714	8.02496	7.82975
1715	8.00093	7.81023
1716	7.97689	7.79097
1717	7.95285	7.77167
1718	7.92880	7.75223
1719	7.90474	7.73164
1720	7.88065	7.70890
1721	7.85655	7.68155
1722	7.83242	7.65225
1723	7.80826	7.62294
1724	7.78407	7.59556
1725	7.75983	7.57374
1726	7.73557	7.55389
1727	7.71130	7.53429
1728	7.68707	7.51320
1729	7.66289	7.48776
1730	7.63874	7.46070
1731	7.61462	7.43319
1732	7.59053	7.40637
1733	7.56647	7.38173
1734	7.54242	7.35795
1735	7.51838	7.33473
1736	7.49432	7.31175
1737	7.47022	7.28860
1738	7.44610	7.26562
1739	7.42197	7.24269
1740	7.39781	7.21968
1741	7.37367	7.19666
1742	7.34951	7.17351
1743	7.32531	7.15010
1744	7.30108	7.12630
1745	7.27678	7.10226
1746	7.25244	7.07778
1747	7.22809	7.05281
1748	7.20376	7.02730
1749	7.17952	7.00034
1750	7.15531	6.97301
1751	7.13108	6.94622
1752	7.10680	6.92087
1753	7.08239	6.89908
1754	7.05794	6.87864
1755	7.03351	6.85815
1756	7.00914	6.83618
1757	6.98494	6.80967
1758	6.96080	6.78174
1759	6.93670	6.75402
1760	6.91256	6.72815
1761	6.88833	6.70732
1762	6.86407	6.68834
1763	6.83978	6.66949
1764	6.81550	6.64911
1765	6.79122	6.62475
1766	6.76695	6.59869
1767	6.74269	6.57181
1768	6.71845	6.54501
1769	6.69427	6.51961
1770	6.67010	6.49444
1771	6.64592	6.46937
1772	6.62169	6.44428
1773	6.59735	6.41838
1774	6.57297	6.39253
1775	6.54859	6.36720
1776	6.52426	6.34289
1777	6.50003	6.32056
1778	6.47585	6.29919
1779	6.45170	6.27802
1780	6.42756	6.25629
1781	6.40351	6.23274
1782	6.37944	6.20857
1783	6.35526	6.18424
1784	6.33087	6.16019
1785	6.30621	6.13819
1786	6.28134	6.11636
1787	6.25632	6.09369
1788	6.23120	6.06914
1789	6.20591	6.04000
1790	6.18058	6.00918
1791	6.15537	5.97866
1792	6.13045	5.95043
1793	6.10602	5.92767
1794	6.08188	5.90728
1795	6.05792	5.88771
1796	6.03401	5.86743
1797	6.00995	5.84502
1798	5.98592	5.82155
1799	5.96191	5.79685
1800	5.93792	5.77074
1801	5.91395	5.74150
1802	5.89000	5.71119
1803	5.86603	5.68168
1804	5.84204	5.65483
1805	5.81799	5.63378
1806	5.79392	5.61540
1807	5.76983	5.59787
1808	5.74575	5.57937
1809	5.72167	5.55817
1810	5.69759	5.53562
1811	5.67354	5.51163
1812	5.64954	5.48613
1813	5.62563	5.45790
1814	5.60175	5.42846
1815	5.57787	5.39942
1816	5.55395	5.37241
1817	5.52990	5.35079
1818	5.50579	5.33114
1819	5.48169	5.31152
1820	5.45763	5.29002
1821	5.43369	5.26331
1822	5.40979	5.23462
1823	5.38590	5.20546
1824	5.36198	5.17732
1825	5.33795	5.15186
1826	5.31390	5.12768
1827	5.28985	5.10455
1828	5.26584	5.08222
1829	5.24194	5.06111
1830	5.21808	5.04057
1831	5.19423	5.01964
1832	5.17035	4.99735
1833	5.14638	4.97158
1834	5.12239	4.94453
1835	5.09839	4.91748
1836	5.07440	4.89176
1837	5.05045	4.86966
1838	5.02652	4.84893
1839	5.00262	4.82849
1840	4.97874	4.80728
1841	4.95489	4.78371
1842	4.93106	4.75924
1843	4.90724	4.73436
1844	4.88342	4.70956
1845	4.85961	4.68479
1846	4.83579	4.66030
1847	4.81195	4.63657
1848	4.78808	4.61411
1849	4.76417	4.59536
1850	4.74022	4.57758
1851	4.71624	4.55876
1852	4.69225	4.53690
1853	4.66824	4.50847
1854	4.64422	4.47703
1855	4.62019	4.44475
1856	4.59618	4.41379
1857	4.57217	4.38671
1858	4.54818	4.36132
1859	4.52421	4.33725
1860	4.50028	4.31415
1861	4.47640	4.29192
1862	4.45254	4.27042
1863	4.42870	4.24885
1864	4.40484	4.22639
1865	4.38096	4.20221
1866	4.35706	4.17703
1867	4.33314	4.15112
1868	4.30920	4.12472
1869	4.28525	4.09793
1870	4.26127	4.07080
1871	4.23726	4.04378
1872	4.21322	4.01731
1873	4.18912	3.99143
1874	4.16500	3.96624
1875	4.14087	3.94189
1876	4.11678	3.91854
1877	4.09280	3.89693
1878	4.06886	3.87617
1879	4.04489	3.85537
1880	4.02086	3.83363
1881	3.99664	3.80925
1882	3.97235	3.78391
1883	3.94808	3.75845
1884	3.92391	3.73369
1885	3.89998	3.71151
1886	3.87614	3.69003
1887	3.85233	3.66831
1888	3.82846	3.64543
1889	3.80442	3.61931
1890	3.78033	3.59208
1891	3.75620	3.56500
1892	3.73209	3.53927
1893	3.70803	3.51669
1894	3.68399	3.49556
1895	3.65997	3.47511
1896	3.63596	3.45456
1897	3.61200	3.43300
1898	3.58805	3.41117
1899	3.56407	3.38903
1900	3.54004	3.36652
1901	3.51587	3.34393
1902	3.49164	3.32095
1903	3.46742	3.29747
1904	3.44325	3.27340
1905	3.41922	3.24826
1906	3.39525	3.22262
1907	3.37132	3.19707
1908	3.34740	3.17217
1909	3.32356	3.14886
1910	3.29971	3.12623
1911	3.27574	3.10384
1912	3.25158	3.08123
1913	3.22716	3.05794
1914	3.20253	3.03436
1915	3.17774	3.01046
1916	3.15286	2.98627
1917	3.12782	2.96172
1918	3.10272	2.93691
1919	3.07772	2.91202
1920	3.05296	2.88726
1921	3.02863	2.86294
1922	3.00456	2.83877
1923	2.98064	2.81463
1924	2.95677	2.79043
1925	2.93280	2.76592
1926	2.90885	2.74135
1927	2.88492	2.71683
1928	2.86098	2.69247
1929	2.83701	2.66825
1930	2.81303	2.64422
1931	2.78906	2.62046
1932	2.76508	2.59702
1933	2.74112	2.57500
1934	2.71715	2.55313
1935	2.69319	2.53046
1936	2.66923	2.50605
1937	2.64525	2.47713
1938	2.62128	2.44668
1939	2.59731	2.41674
1940	2.57335	2.38931
1941	2.54943	2.36775
1942	2.52552	2.34878
1943	2.50160	2.33065
1944	2.47767	2.31162
1945	2.45366	2.28980
1946	2.42964	2.26676
1947	2.40564	2.24259
1948	2.38169	2.21738
1949	2.35787	2.19084
1950	2.33410	2.16346
1951	2.31034	2.13610
1952	2.28653	2.10960
1953	2.26259	2.08466
1954	2.23860	2.06074
1955	2.21461	2.03777
1956	2.19067	2.01570
1957	2.16685	1.99496
1958	2.14307	1.97491
1959	2.11930	1.95469
1960	2.09549	1.93341
1961	2.07159	1.91071
1962	2.04766	1.88676
1963	2.02371	1.86145
1964	1.99978	1.83469
1965	1.97589	1.80581
1966	1.95202	1.77568
1967	1.92817	1.74546
1968	1.90435	1.71632
1969	1.88053	1.68977
1970	1.85675	1.66442
1971	1.83297	1.63975
1972	1.80921	1.61523
1973	1.78548	1.58948
1974	1.76175	1.56388
1975	1.73801	1.53885
1976	1.71423	1.51485
1977	1.69040	1.49330
1978	1.66652	1.47263
1979	1.64262	1.45168
1980	1.61869	1.42928
1981	1.59475	1.40347
1982	1.57080	1.37618
1983	1.54684	1.34846
1984	1.52289	1.32132
1985	1.49896	1.29513
1986	1.47505	1.26984
1987	1.45117	1.24596
1988	1.42732	1.22399
1989	1.40352	1.20568
1990	1.37976	1.18903
1991	1.35601	1.17226
1992	1.33225	1.15360
1993	1.30847	1.13031
1994	1.28467	1.10500
1995	1.26084	1.07887
1996	1.23697	1.05312
1997	1.21309	1.02902
1998	1.18917	1.00556
1999	1.16522	0.982798
2000	1.14122	0.960822
2001	1.11717	0.941076
2002	1.09309	0.921842
2003	1.06900	0.901685
2004	1.04496	0.879173
2005	1.02104	0.851676
2006	0.997151	0.821881
2007	0.973243	0.791511
2008	0.949263	0.762289
2009	0.925075	0.737412
2010	0.900822	0.713781
2011	0.876590	0.690158
2012	0.852464	0.665308
2013	0.828599	0.637121
2014	0.804841	0.607650
2015	0.781108	0.577846
2016	0.757317	0.548661
2017	0.733341	0.520520
2018	0.709299	0.493260
2019	0.685230	0.467237
2020	0.661174	0.442809
2021	0.637181	0.420447
2022	0.613209	0.399590
2023	0.589255	0.379432
2024	0.565317	0.359168
2025	0.541425	0.337582
2026	0.517542	0.315757
2027	0.493633	0.293836
2028	0.469662	0.271964
2029	0.445535	0.250712
2030	0.421354	0.229473
2031	0.397187	0.207934
2032	0.373103	0.185780
2033	0.349212	0.162758
2034	0.325407	0.139094
2035	0.301630	0.114967
2036	0.277826	0.0905570
2037	0.254029	0.0668394
2038	0.230179	0.0427912
2039	0.206206	0.0179959
2040	0.182038	-0.00796300
2041	0.157635	-0.0361626
2042	0.133033	-0.0654116
2043	0.108290	-0.0947229
2044	0.0834620	-0.123109
2045	0.0585408	-0.149859
2046	0.0335671	-0.175483
2047	0.00864968	-0.199965
2048	-0.0161030	-0.223287
2049	-0.0405544	-0.245261
2050	-0.0648344	-0.266218
2051	-0.0890181	-0.286878
2052	-0.113181	-0.307964
2053	-0.137443	-0.330032
2054	-0.161699	-0.352693
2055	-0.185946	-0.376060
2056	-0.210181	-0.400246
2057	-0.234392	-0.425727
2058	-0.258593	-0.451916
2059	-0.282797	-0.478146
2060	-0.307016	-0.503749
2061	-0.331265	-0.527585
2062	-0.355530	-0.550761
2063	-0.379806	-0.573771
2064	-0.404088	-0.597113
2065	-0.428387	-0.622140
2066	-0.452686	-0.647459
2067	-0.476968	-0.672382
2068	-0.501216	-0.696220
2069	-0.525394	-0.716956
2070	-0.549539	-0.736745
2071	-0.573677	-0.756971
2072	-0.597835	-0.779015
2073	-0.622074	-0.805399
2074	-0.646332	-0.833595
2075	-0.670578	-0.862185
2076	-0.694781	-0.889752
2077	-0.718876	-0.914692
2078	-0.742930	-0.938378
2079	-0.766984	-0.961078
2080	-0.791079	-0.983060
2081	-0.815300	-1.00462
2082	-0.839561	-1.02561
2083	-0.863819	-1.04642
2084	-0.888031	-1.06750
2085	-0.912123	-1.08902
2086	-0.936167	-1.11092
2087	-0.960197	-1.13335
2088	-0.984248	-1.15646
2089	-1.00836	-1.18051
2090	-1.03250	-1.20520
2091	-1.05667	-1.23018
2092	-1.08084	-1.25506
2093	-1.10503	-1.27914
2094	-1.12923	-1.30310
2095	-1.15341	-1.32714
2096	-1.17755	-1.35146
2097	-1.20162	-1.37713
2098	-1.22564	-1.40298
2099	-1.24964	-1.42825
2100	-1.27362	-1.45220
2101	-1.29758	-1.47245
2102	-1.32153	-1.49157
2103	-1.34552	-1.51127
2104	-1.36957	-1.53326
2105	-1.39373	-1.56104
2106	-1.41794	-1.59105
2107	-1.44220	-1.62121
2108	-1.46646	-1.64946
2109	-1.49069	-1.67206
2110	-1.51491	-1.69269
2111	-1.53913	-1.71301
2112	-1.56335	-1.73471
2113	-1.58759	-1.76028
2114	-1.61183	-1.78739
2115	-1.63604	-1.81520
2116	-1.66020	-1.84285
2117	-1.68429	-1.87055
2118	-1.70834	-1.89772
2119	-1.73237	-1.92339
2120	-1.75641	-1.94656
2121	-1.78046	-1.96510
2122	-1.80453	-1.98134
2123	-1.82863	-1.99716
2124	-1.85277	-2.01445
2125	-1.87693	-2.03578
2126	-1.90115	-2.05882
2127	-1.92541	-2.08283
2128	-1.94971	-2.10705
2129	-1.97409	-2.13052
2130	-1.99851	-2.15404
2131	-2.02292	-2.17745
2132	-2.04728	-2.20061
2133	-2.07147	-2.22325
2134	-2.09562	-2.24564
2135	-2.11977	-2.26797
2136	-2.14400	-2.29041
2137	-2.16845	-2.31251
2138	-2.19297	-2.33485
2139	-2.21748	-2.35791
2140	-2.24189	-2.38218
2141	-2.26607	-2.40805
2142	-2.29016	-2.43515
2143	-2.31421	-2.46304
2144	-2.33831	-2.49131
2145	-2.36254	-2.51961
2146	-2.38682	-2.54813
2147	-2.41113	-2.57651
2148	-2.43543	-2.60439
2149	-2.45970	-2.63192
2150	-2.48397	-2.65883
2151	-2.50822	-2.68488
2152	-2.53246	-2.70983
2153	-2.55665	-2.73406
2154	-2.58083	-2.75715
2155	-2.60504	-2.77912
2156	-2.62930	-2.80001
2157	-2.65370	-2.81953
2158	-2.67816	-2.83812
2159	-2.70259	-2.85659
2160	-2.72695	-2.87572
2161	-2.75113	-2.89625
2162	-2.77523	-2.91759
2163	-2.79929	-2.93968
2164	-2.82337	-2.96244
2165	-2.84741	-2.98624
2166	-2.87149	-3.01057
2167	-2.89569	-3.03471
2168	-2.92010	-3.05799
2169	-2.94478	-3.07778
2170	-2.96967	-3.09689
2171	-2.99472	-3.11707
2172	-3.01985	-3.14004
2173	-3.04514	-3.16895
2174	-3.07048	-3.20058
2175	-3.09569	-3.23290
2176	-3.12061	-3.26388
