MAVEN LPW LP Sweep DAC-to-sweep voltage calibration Wed Sep 03 15:19:55 2014
DAC Step	V1	V2
1131	22.1529	22.0347
1132	22.1289	22.0107
1133	22.1048	21.9867
1134	22.0806	21.9628
1135	22.0564	21.9388
1136	22.0323	21.9149
1137	22.0084	21.8910
1138	21.9845	21.8670
1139	21.9607	21.8431
1140	21.9368	21.8191
1141	21.9130	21.7953
1142	21.8891	21.7714
1143	21.8651	21.7474
1144	21.8409	21.7232
1145	21.8165	21.6987
1146	21.7920	21.6739
1147	21.7673	21.6489
1148	21.7425	21.6238
1149	21.7175	21.5986
1150	21.6923	21.5732
1151	21.6672	21.5480
1152	21.6424	21.5230
1153	21.6180	21.4984
1154	21.5938	21.4741
1155	21.5697	21.4500
1156	21.5457	21.4259
1157	21.5216	21.4017
1158	21.4975	21.3775
1159	21.4735	21.3533
1160	21.4494	21.3292
1161	21.4253	21.3051
1162	21.4012	21.2811
1163	21.3771	21.2571
1164	21.3530	21.2331
1165	21.3289	21.2092
1166	21.3047	21.1852
1167	21.2805	21.1613
1168	21.2564	21.1373
1169	21.2323	21.1132
1170	21.2082	21.0890
1171	21.1841	21.0649
1172	21.1600	21.0408
1173	21.1360	21.0169
1174	21.1120	20.9930
1175	21.0879	20.9691
1176	21.0639	20.9452
1177	21.0398	20.9212
1178	21.0156	20.8971
1179	20.9915	20.8730
1180	20.9674	20.8489
1181	20.9434	20.8248
1182	20.9195	20.8007
1183	20.8956	20.7766
1184	20.8717	20.7526
1185	20.8476	20.7286
1186	20.8235	20.7047
1187	20.7994	20.6808
1188	20.7753	20.6569
1189	20.7513	20.6329
1190	20.7273	20.6090
1191	20.7034	20.5850
1192	20.6794	20.5610
1193	20.6554	20.5370
1194	20.6314	20.5129
1195	20.6073	20.4889
1196	20.5833	20.4649
1197	20.5592	20.4409
1198	20.5351	20.4170
1199	20.5111	20.3931
1200	20.4872	20.3693
1201	20.4637	20.3456
1202	20.4403	20.3220
1203	20.4169	20.2984
1204	20.3935	20.2747
1205	20.3698	20.2509
1206	20.3459	20.2269
1207	20.3220	20.2029
1208	20.2980	20.1789
1209	20.2740	20.1549
1210	20.2500	20.1309
1211	20.2260	20.1069
1212	20.2019	20.0828
1213	20.1778	20.0588
1214	20.1536	20.0347
1215	20.1295	20.0106
1216	20.1054	19.9865
1217	20.0813	19.9622
1218	20.0572	19.9378
1219	20.0332	19.9135
1220	20.0092	19.8893
1221	19.9852	19.8652
1222	19.9612	19.8412
1223	19.9372	19.8173
1224	19.9133	19.7933
1225	19.8894	19.7692
1226	19.8656	19.7451
1227	19.8417	19.7210
1228	19.8178	19.6969
1229	19.7937	19.6729
1230	19.7697	19.6489
1231	19.7455	19.6250
1232	19.7213	19.6010
1233	19.6971	19.5769
1234	19.6729	19.5527
1235	19.6486	19.5286
1236	19.6244	19.5044
1237	19.6004	19.4802
1238	19.5763	19.4560
1239	19.5523	19.4318
1240	19.5282	19.4077
1241	19.5039	19.3836
1242	19.4796	19.3596
1243	19.4553	19.3356
1244	19.4310	19.3116
1245	19.4069	19.2876
1246	19.3829	19.2636
1247	19.3589	19.2396
1248	19.3349	19.2156
1249	19.3108	19.1916
1250	19.2867	19.1676
1251	19.2626	19.1436
1252	19.2385	19.1195
1253	19.2144	19.0953
1254	19.1904	19.0711
1255	19.1664	19.0468
1256	19.1423	19.0226
1257	19.1182	18.9985
1258	19.0941	18.9744
1259	19.0700	18.9503
1260	19.0458	18.9263
1261	19.0215	18.9022
1262	18.9972	18.8782
1263	18.9728	18.8542
1264	18.9486	18.8302
1265	18.9245	18.8062
1266	18.9005	18.7822
1267	18.8766	18.7582
1268	18.8526	18.7341
1269	18.8287	18.7101
1270	18.8047	18.6862
1271	18.7807	18.6620
1272	18.7564	18.6377
1273	18.7319	18.6131
1274	18.7072	18.5882
1275	18.6823	18.5632
1276	18.6573	18.5381
1277	18.6321	18.5128
1278	18.6069	18.4875
1279	18.5817	18.4623
1280	18.5568	18.4374
1281	18.5324	18.4129
1282	18.5082	18.3888
1283	18.4842	18.3649
1284	18.4602	18.3410
1285	18.4361	18.3170
1286	18.4121	18.2930
1287	18.3880	18.2690
1288	18.3639	18.2451
1289	18.3398	18.2213
1290	18.3157	18.1975
1291	18.2916	18.1738
1292	18.2675	18.1501
1293	18.2434	18.1264
1294	18.2192	18.1028
1295	18.1951	18.0791
1296	18.1710	18.0554
1297	18.1468	18.0315
1298	18.1226	18.0077
1299	18.0984	17.9838
1300	18.0743	17.9599
1301	18.0503	17.9361
1302	18.0263	17.9124
1303	18.0024	17.8886
1304	17.9784	17.8649
1305	17.9543	17.8412
1306	17.9302	17.8174
1307	17.9061	17.7936
1308	17.8820	17.7698
1309	17.8579	17.7460
1310	17.8339	17.7221
1311	17.8099	17.6982
1312	17.7858	17.6744
1313	17.7618	17.6506
1314	17.7377	17.6269
1315	17.7136	17.6031
1316	17.6896	17.5794
1317	17.6656	17.5557
1318	17.6417	17.5319
1319	17.6178	17.5082
1320	17.5939	17.4845
1321	17.5699	17.4607
1322	17.5458	17.4368
1323	17.5217	17.4130
1324	17.4976	17.3892
1325	17.4736	17.3655
1326	17.4495	17.3418
1327	17.4255	17.3181
1328	17.4015	17.2944
1329	17.3776	17.2707
1330	17.3536	17.2470
1331	17.3297	17.2233
1332	17.3058	17.1995
1333	17.2819	17.1758
1334	17.2580	17.1521
1335	17.2341	17.1284
1336	17.2101	17.1047
1337	17.1862	17.0809
1338	17.1622	17.0571
1339	17.1381	17.0333
1340	17.1141	17.0094
1341	17.0900	16.9855
1342	17.0658	16.9617
1343	17.0417	16.9377
1344	17.0176	16.9138
1345	16.9935	16.8897
1346	16.9694	16.8657
1347	16.9454	16.8416
1348	16.9214	16.8177
1349	16.8974	16.7939
1350	16.8735	16.7703
1351	16.8495	16.7466
1352	16.8256	16.7229
1353	16.8017	16.6991
1354	16.7778	16.6752
1355	16.7539	16.6513
1356	16.7299	16.6274
1357	16.7059	16.6036
1358	16.6818	16.5799
1359	16.6577	16.5562
1360	16.6335	16.5324
1361	16.6093	16.5086
1362	16.5851	16.4847
1363	16.5608	16.4607
1364	16.5366	16.4368
1365	16.5125	16.4128
1366	16.4885	16.3888
1367	16.4645	16.3649
1368	16.4404	16.3410
1369	16.4161	16.3172
1370	16.3917	16.2934
1371	16.3674	16.2696
1372	16.3432	16.2459
1373	16.3191	16.2221
1374	16.2952	16.1983
1375	16.2713	16.1745
1376	16.2473	16.1508
1377	16.2231	16.1270
1378	16.1989	16.1033
1379	16.1747	16.0795
1380	16.1505	16.0557
1381	16.1264	16.0316
1382	16.1023	16.0075
1383	16.0782	15.9834
1384	16.0541	15.9594
1385	16.0301	15.9355
1386	16.0061	15.9118
1387	15.9820	15.8880
1388	15.9579	15.8643
1389	15.9336	15.8405
1390	15.9093	15.8167
1391	15.8850	15.7929
1392	15.8608	15.7691
1393	15.8367	15.7454
1394	15.8126	15.7216
1395	15.7886	15.6979
1396	15.7646	15.6741
1397	15.7407	15.6504
1398	15.7168	15.6267
1399	15.6928	15.6028
1400	15.6685	15.5787
1401	15.6440	15.5543
1402	15.6192	15.5296
1403	15.5943	15.5048
1404	15.5692	15.4798
1405	15.5441	15.4549
1406	15.5189	15.4299
1407	15.4937	15.4049
1408	15.4688	15.3800
1409	15.4442	15.3553
1410	15.4198	15.3306
1411	15.3955	15.3061
1412	15.3712	15.2816
1413	15.3469	15.2570
1414	15.3226	15.2326
1415	15.2983	15.2082
1416	15.2740	15.1838
1417	15.2497	15.1595
1418	15.2255	15.1352
1419	15.2012	15.1109
1420	15.1769	15.0867
1421	15.1525	15.0625
1422	15.1282	15.0383
1423	15.1038	15.0142
1424	15.0795	14.9899
1425	15.0551	14.9656
1426	15.0308	14.9412
1427	15.0065	14.9168
1428	14.9822	14.8924
1429	14.9579	14.8681
1430	14.9337	14.8439
1431	14.9094	14.8196
1432	14.8852	14.7954
1433	14.8609	14.7711
1434	14.8365	14.7469
1435	14.8122	14.7226
1436	14.7879	14.6983
1437	14.7637	14.6740
1438	14.7395	14.6497
1439	14.7154	14.6254
1440	14.6912	14.6011
1441	14.6669	14.5769
1442	14.6426	14.5526
1443	14.6183	14.5284
1444	14.5940	14.5042
1445	14.5698	14.4800
1446	14.5457	14.4559
1447	14.5216	14.4317
1448	14.4974	14.4075
1449	14.4731	14.3832
1450	14.4489	14.3589
1451	14.4246	14.3345
1452	14.4003	14.3102
1453	14.3760	14.2860
1454	14.3517	14.2618
1455	14.3274	14.2376
1456	14.3032	14.2134
1457	14.2790	14.1891
1458	14.2549	14.1648
1459	14.2309	14.1406
1460	14.2068	14.1163
1461	14.1827	14.0921
1462	14.1586	14.0678
1463	14.1345	14.0436
1464	14.1103	14.0194
1465	14.0861	13.9951
1466	14.0618	13.9708
1467	14.0375	13.9465
1468	14.0131	13.9222
1469	13.9888	13.8979
1470	13.9646	13.8736
1471	13.9403	13.8492
1472	13.9160	13.8248
1473	13.8917	13.8002
1474	13.8674	13.7757
1475	13.8432	13.7512
1476	13.8189	13.7267
1477	13.7948	13.7024
1478	13.7707	13.6783
1479	13.7466	13.6541
1480	13.7225	13.6299
1481	13.6983	13.6057
1482	13.6741	13.5813
1483	13.6499	13.5570
1484	13.6257	13.5327
1485	13.6015	13.5084
1486	13.5772	13.4842
1487	13.5530	13.4599
1488	13.5286	13.4356
1489	13.5042	13.4113
1490	13.4797	13.3868
1491	13.4552	13.3624
1492	13.4308	13.3380
1493	13.4065	13.3135
1494	13.3823	13.2891
1495	13.3581	13.2647
1496	13.3337	13.2403
1497	13.3092	13.2160
1498	13.2847	13.1917
1499	13.2601	13.1675
1500	13.2356	13.1433
1501	13.2114	13.1190
1502	13.1873	13.0947
1503	13.1631	13.0704
1504	13.1389	13.0461
1505	13.1146	13.0218
1506	13.0902	12.9976
1507	13.0658	12.9734
1508	13.0413	12.9491
1509	13.0170	12.9246
1510	12.9926	12.9001
1511	12.9682	12.8756
1512	12.9439	12.8511
1513	12.9197	12.8267
1514	12.8955	12.8023
1515	12.8712	12.7780
1516	12.8469	12.7537
1517	12.8224	12.7294
1518	12.7978	12.7052
1519	12.7733	12.6810
1520	12.7488	12.6567
1521	12.7245	12.6324
1522	12.7002	12.6082
1523	12.6760	12.5839
1524	12.6518	12.5596
1525	12.6276	12.5354
1526	12.6035	12.5112
1527	12.5792	12.4868
1528	12.5547	12.4622
1529	12.5300	12.4373
1530	12.5050	12.4121
1531	12.4799	12.3867
1532	12.4547	12.3613
1533	12.4293	12.3358
1534	12.4039	12.3102
1535	12.3785	12.2848
1536	12.3534	12.2597
1537	12.3288	12.2350
1538	12.3044	12.2106
1539	12.2803	12.1864
1540	12.2562	12.1622
1541	12.2319	12.1380
1542	12.2077	12.1138
1543	12.1835	12.0896
1544	12.1593	12.0655
1545	12.1351	12.0414
1546	12.1108	12.0173
1547	12.0865	11.9933
1548	12.0623	11.9692
1549	12.0380	11.9453
1550	12.0137	11.9214
1551	11.9894	11.8975
1552	11.9651	11.8735
1553	11.9408	11.8494
1554	11.9165	11.8253
1555	11.8921	11.8011
1556	11.8679	11.7770
1557	11.8437	11.7529
1558	11.8195	11.7289
1559	11.7953	11.7049
1560	11.7711	11.6809
1561	11.7469	11.6569
1562	11.7226	11.6328
1563	11.6983	11.6088
1564	11.6740	11.5847
1565	11.6498	11.5606
1566	11.6256	11.5364
1567	11.6015	11.5123
1568	11.5773	11.4882
1569	11.5530	11.4642
1570	11.5287	11.4402
1571	11.5045	11.4163
1572	11.4803	11.3923
1573	11.4562	11.3683
1574	11.4321	11.3444
1575	11.4081	11.3204
1576	11.3840	11.2964
1577	11.3598	11.2724
1578	11.3356	11.2483
1579	11.3114	11.2243
1580	11.2871	11.2002
1581	11.2629	11.1762
1582	11.2387	11.1522
1583	11.2145	11.1283
1584	11.1903	11.1043
1585	11.1662	11.0802
1586	11.1421	11.0562
1587	11.1181	11.0321
1588	11.0941	11.0081
1589	11.0700	10.9841
1590	11.0459	10.9601
1591	11.0218	10.9362
1592	10.9977	10.9122
1593	10.9735	10.8881
1594	10.9493	10.8640
1595	10.9251	10.8399
1596	10.9009	10.8158
1597	10.8766	10.7917
1598	10.8523	10.7676
1599	10.8281	10.7435
1600	10.8038	10.7193
1601	10.7796	10.6950
1602	10.7553	10.6707
1603	10.7311	10.6464
1604	10.7070	10.6221
1605	10.6828	10.5981
1606	10.6587	10.5741
1607	10.6346	10.5501
1608	10.6105	10.5261
1609	10.5865	10.5020
1610	10.5624	10.4779
1611	10.5383	10.4538
1612	10.5141	10.4297
1613	10.4899	10.4057
1614	10.4657	10.3817
1615	10.4414	10.3577
1616	10.4171	10.3337
1617	10.3927	10.3096
1618	10.3684	10.2854
1619	10.3440	10.2612
1620	10.3197	10.2370
1621	10.2955	10.2128
1622	10.2713	10.1886
1623	10.2471	10.1644
1624	10.2228	10.1403
1625	10.1984	10.1161
1626	10.1738	10.0921
1627	10.1493	10.0680
1628	10.1249	10.0440
1629	10.1007	10.0199
1630	10.0765	9.99585
1631	10.0524	9.97181
1632	10.0283	9.94777
1633	10.0040	9.92377
1634	9.97960	9.89977
1635	9.95523	9.87573
1636	9.93089	9.85164
1637	9.90663	9.82743
1638	9.88239	9.80315
1639	9.85817	9.77887
1640	9.83394	9.75461
1641	9.80972	9.73043
1642	9.78548	9.70630
1643	9.76121	9.68219
1644	9.73688	9.65812
1645	9.71243	9.63408
1646	9.68793	9.61006
1647	9.66345	9.58605
1648	9.63903	9.56202
1649	9.61476	9.53794
1650	9.59057	9.51385
1651	9.56643	9.48974
1652	9.54229	9.46563
1653	9.51825	9.44167
1654	9.49419	9.41769
1655	9.47001	9.39358
1656	9.44560	9.36924
1657	9.42086	9.34458
1658	9.39589	9.31967
1659	9.37076	9.29459
1660	9.34554	9.26943
1661	9.32021	9.24418
1662	9.29484	9.21887
1663	9.26958	9.19364
1664	9.24457	9.16859
1665	9.21997	9.14386
1666	9.19563	9.11934
1667	9.17145	9.09494
1668	9.14732	9.07059
1669	9.12309	9.04617
1670	9.09889	9.02180
1671	9.07469	8.99745
1672	9.05049	8.97314
1673	9.02625	8.94881
1674	9.00201	8.92451
1675	8.97775	8.90026
1676	8.95348	8.87607
1677	8.92922	8.85199
1678	8.90495	8.82796
1679	8.88067	8.80392
1680	8.85638	8.77981
1681	8.83205	8.75554
1682	8.80771	8.73120
1683	8.78340	8.70684
1684	8.75913	8.68252
1685	8.73497	8.65832
1686	8.71085	8.63415
1687	8.68673	8.61001
1688	8.66258	8.58585
1689	8.63830	8.56166
1690	8.61398	8.53744
1691	8.58966	8.51321
1692	8.56539	8.48897
1693	8.54123	8.46468
1694	8.51711	8.44039
1695	8.49301	8.41610
1696	8.46888	8.39186
1697	8.44466	8.36769
1698	8.42042	8.34357
1699	8.39618	8.31946
1700	8.37198	8.29534
1701	8.34785	8.27119
1702	8.32376	8.24703
1703	8.29967	8.22285
1704	8.27558	8.19867
1705	8.25146	8.17447
1706	8.22732	8.15026
1707	8.20317	8.12605
1708	8.17899	8.10186
1709	8.15476	8.07771
1710	8.13051	8.05358
1711	8.10628	8.02944
1712	8.08210	8.00528
1713	8.05801	7.98106
1714	8.03396	7.95681
1715	8.00994	7.93257
1716	7.98592	7.90835
1717	7.96188	7.88420
1718	7.93783	7.86007
1719	7.91376	7.83594
1720	7.88965	7.81179
1721	7.86551	7.78759
1722	7.84133	7.76336
1723	7.81713	7.73910
1724	7.79290	7.71483
1725	7.76864	7.69058
1726	7.74437	7.66631
1727	7.72009	7.64201
1728	7.69584	7.61766
1729	7.67161	7.59320
1730	7.64741	7.56870
1731	7.62325	7.54423
1732	7.59912	7.51984
1733	7.57505	7.49565
1734	7.55102	7.47155
1735	7.52700	7.44746
1736	7.50294	7.42332
1737	7.47883	7.39900
1738	7.45468	7.37463
1739	7.43050	7.35026
1740	7.40631	7.32593
1741	7.38213	7.30175
1742	7.35793	7.27762
1743	7.33370	7.25350
1744	7.30943	7.22934
1745	7.28508	7.20509
1746	7.26070	7.18079
1747	7.23632	7.15645
1748	7.21199	7.13209
1749	7.18781	7.10769
1750	7.16368	7.08328
1751	7.13952	7.05887
1752	7.11527	7.03452
1753	7.09079	7.01025
1754	7.06622	6.98604
1755	7.04165	6.96185
1756	7.01718	6.93766
1757	6.99294	6.91345
1758	6.96880	6.88923
1759	6.94469	6.86501
1760	6.92056	6.84079
1761	6.89631	6.81660
1762	6.87202	6.79240
1763	6.84771	6.76817
1764	6.82340	6.74387
1765	6.79910	6.71944
1766	6.77480	6.69495
1767	6.75051	6.67047
1768	6.72625	6.64604
1769	6.70206	6.62174
1770	6.67789	6.59751
1771	6.65369	6.57332
1772	6.62943	6.54914
1773	6.60500	6.52494
1774	6.58051	6.50074
1775	6.55604	6.47654
1776	6.53164	6.45232
1777	6.50742	6.42807
1778	6.48329	6.40380
1779	6.45919	6.37953
1780	6.43509	6.35526
1781	6.41105	6.33116
1782	6.38697	6.30705
1783	6.36276	6.28280
1784	6.33834	6.25830
1785	6.31363	6.23343
1786	6.28870	6.20831
1787	6.26361	6.18301
1788	6.23844	6.15763
1789	6.21311	6.13212
1790	6.18774	6.10658
1791	6.16250	6.08119
1792	6.13757	6.05612
1793	6.11315	6.03156
1794	6.08904	6.00733
1795	6.06511	5.98329
1796	6.04122	5.95932
1797	6.01716	5.93519
1798	5.99312	5.91110
1799	5.96909	5.88705
1800	5.94507	5.86305
1801	5.92108	5.83908
1802	5.89709	5.81515
1803	5.87310	5.79127
1804	5.84908	5.76742
1805	5.82501	5.74363
1806	5.80091	5.71986
1807	5.77680	5.69609
1808	5.75268	5.67226
1809	5.72856	5.64831
1810	5.70444	5.62430
1811	5.68034	5.60029
1812	5.65630	5.57630
1813	5.63236	5.55241
1814	5.60846	5.52856
1815	5.58456	5.50471
1816	5.56061	5.48085
1817	5.53652	5.45694
1818	5.51239	5.43301
1819	5.48826	5.40907
1820	5.46419	5.38511
1821	5.44026	5.36113
1822	5.41639	5.33714
1823	5.39253	5.31317
1824	5.36863	5.28923
1825	5.34460	5.26534
1826	5.32053	5.24149
1827	5.29646	5.21766
1828	5.27242	5.19384
1829	5.24848	5.17004
1830	5.22458	5.14625
1831	5.20069	5.12245
1832	5.17678	5.09862
1833	5.15282	5.07471
1834	5.12883	5.05078
1835	5.10484	5.02683
1836	5.08083	5.00290
1837	5.05680	4.97902
1838	5.03277	4.95516
1839	5.00876	4.93131
1840	4.98480	4.90745
1841	4.96092	4.88357
1842	4.93708	4.85968
1843	4.91327	4.83580
1844	4.88947	4.81192
1845	4.86566	4.78807
1846	4.84185	4.76423
1847	4.81802	4.74038
1848	4.79414	4.71652
1849	4.77020	4.69265
1850	4.74621	4.66876
1851	4.72219	4.64485
1852	4.69816	4.62092
1853	4.67414	4.59697
1854	4.65010	4.57300
1855	4.62606	4.54900
1856	4.60203	4.52496
1857	4.57799	4.50085
1858	4.55395	4.47671
1859	4.52994	4.45259
1860	4.50597	4.42853
1861	4.48206	4.40461
1862	4.45819	4.38076
1863	4.43434	4.35692
1864	4.41047	4.33304
1865	4.38657	4.30904
1866	4.36266	4.28500
1867	4.33872	4.26096
1868	4.31476	4.23696
1869	4.29079	4.21306
1870	4.26680	4.18919
1871	4.24277	4.16532
1872	4.21870	4.14143
1873	4.19457	4.11747
1874	4.17042	4.09348
1875	4.14625	4.06947
1876	4.12212	4.04544
1877	4.09808	4.02138
1878	4.07407	3.99731
1879	4.05005	3.97326
1880	4.02598	3.94925
1881	4.00177	3.92533
1882	3.97751	3.90144
1883	3.95328	3.87758
1884	3.92913	3.85371
1885	3.90518	3.82979
1886	3.88131	3.80586
1887	3.85745	3.78192
1888	3.83355	3.75799
1889	3.80951	3.73411
1890	3.78541	3.71023
1891	3.76128	3.68632
1892	3.73716	3.66235
1893	3.71306	3.63826
1894	3.68898	3.61410
1895	3.66490	3.58994
1896	3.64085	3.56582
1897	3.61687	3.54179
1898	3.59290	3.51780
1899	3.56891	3.49385
1900	3.54485	3.46993
1901	3.52064	3.44603
1902	3.49636	3.42215
1903	3.47210	3.39828
1904	3.44790	3.37441
1905	3.42386	3.35052
1906	3.39989	3.32663
1907	3.37596	3.30273
1908	3.35204	3.27880
1909	3.32818	3.25499
1910	3.30430	3.23114
1911	3.28031	3.20715
1912	3.25612	3.18292
1913	3.23168	3.15836
1914	3.20702	3.13356
1915	3.18222	3.10859
1916	3.15730	3.08354
1917	3.13220	3.05845
1918	3.10704	3.03331
1919	3.08199	3.00823
1920	3.05719	2.98331
1921	3.03286	2.95864
1922	3.00880	2.93414
1923	2.98490	2.90975
1924	2.96104	2.88544
1925	2.93704	2.86110
1926	2.91307	2.83682
1927	2.88910	2.81259
1928	2.86513	2.78840
1929	2.84116	2.76422
1930	2.81719	2.74007
1931	2.79322	2.71596
1932	2.76923	2.69189
1933	2.74522	2.66787
1934	2.72120	2.64388
1935	2.69718	2.61988
1936	2.67316	2.59583
1937	2.64914	2.57166
1938	2.62513	2.54745
1939	2.60113	2.52322
1940	2.57715	2.49902
1941	2.55322	2.47491
1942	2.52931	2.45083
1943	2.50539	2.42675
1944	2.48146	2.40266
1945	2.45745	2.37852
1946	2.43341	2.35437
1947	2.40940	2.33019
1948	2.38544	2.30601
1949	2.36161	2.28181
1950	2.33783	2.25760
1951	2.31405	2.23340
1952	2.29022	2.20924
1953	2.26625	2.18513
1954	2.24224	2.16105
1955	2.21822	2.13700
1956	2.19424	2.11295
1957	2.17036	2.08891
1958	2.14653	2.06487
1959	2.12271	2.04082
1960	2.09887	2.01672
1961	2.07498	1.99254
1962	2.05106	1.96832
1963	2.02714	1.94410
1964	2.00323	1.91993
1965	1.97931	1.89585
1966	1.95540	1.87181
1967	1.93151	1.84780
1968	1.90764	1.82377
1969	1.88381	1.79968
1970	1.86001	1.77558
1971	1.83622	1.75148
1972	1.81245	1.72738
1973	1.78870	1.70333
1974	1.76495	1.67928
1975	1.74119	1.65521
1976	1.71738	1.63112
1977	1.69351	1.60698
1978	1.66959	1.58281
1979	1.64564	1.55862
1980	1.62168	1.53441
1981	1.59772	1.51025
1982	1.57376	1.48607
1983	1.54979	1.46186
1984	1.52584	1.43759
1985	1.50191	1.41318
1986	1.47799	1.38872
1987	1.45409	1.36430
1988	1.43022	1.33999
1989	1.40637	1.31592
1990	1.38255	1.29196
1991	1.35875	1.26803
1992	1.33495	1.24404
1993	1.31116	1.21987
1994	1.28737	1.19564
1995	1.26356	1.17140
1996	1.23971	1.14718
1997	1.21581	1.12309
1998	1.19186	1.09903
1999	1.16787	1.07497
2000	1.14384	1.05086
2001	1.11976	1.02666
2002	1.09565	1.00241
2003	1.07154	0.978120
2004	1.04746	0.953815
2005	1.02349	0.929487
2006	0.999545	0.905149
2007	0.975591	0.880832
2008	0.951580	0.856566
2009	0.927403	0.832388
2010	0.903174	0.808262
2011	0.878963	0.784165
2012	0.854838	0.760075
2013	0.830921	0.735953
2014	0.807090	0.711832
2015	0.783281	0.687716
2016	0.759427	0.663604
2017	0.735425	0.639547
2018	0.711371	0.615488
2019	0.687301	0.591388
2020	0.663248	0.567207
2021	0.639255	0.542856
2022	0.615285	0.518432
2023	0.591331	0.494001
2024	0.567386	0.469634
2025	0.543480	0.445423
2026	0.519576	0.421283
2027	0.495639	0.397182
2028	0.471637	0.373089
2029	0.447475	0.348961
2030	0.423254	0.324834
2031	0.399045	0.300704
2032	0.374918	0.276567
2033	0.350980	0.252423
2034	0.327128	0.228270
2035	0.303311	0.204109
2036	0.279478	0.179938
2037	0.255675	0.155898
2038	0.231830	0.131828
2039	0.207863	0.107623
2040	0.183694	0.0831780
2041	0.159264	0.0583958
2042	0.134629	0.0333709
2043	0.109853	0.00819155
2044	0.0850000	-0.0170540
2045	0.0600871	-0.0424349
2046	0.0351297	-0.0678284
2047	0.0102225	-0.0930544
2048	-0.0145400	-0.117933
2049	-0.0390513	-0.142259
2050	-0.0634101	-0.166231
2051	-0.0876732	-0.189996
2052	-0.111897	-0.213700
2053	-0.136170	-0.237601
2054	-0.160417	-0.261469
2055	-0.184651	-0.285289
2056	-0.208882	-0.309049
2057	-0.233124	-0.332741
2058	-0.257366	-0.356374
2059	-0.281613	-0.379972
2060	-0.305866	-0.403558
2061	-0.330119	-0.427139
2062	-0.354381	-0.450717
2063	-0.378657	-0.474316
2064	-0.402953	-0.497961
2065	-0.427306	-0.521702
2066	-0.451673	-0.545486
2067	-0.476022	-0.569275
2068	-0.500319	-0.593033
2069	-0.524500	-0.616702
2070	-0.548631	-0.640337
2071	-0.572753	-0.663958
2072	-0.596908	-0.687585
2073	-0.621182	-0.711240
2074	-0.645489	-0.734907
2075	-0.669789	-0.758586
2076	-0.694042	-0.782282
2077	-0.718173	-0.806013
2078	-0.742258	-0.829757
2079	-0.766336	-0.853490
2080	-0.790446	-0.877193
2081	-0.814669	-0.900840
2082	-0.838926	-0.924454
2083	-0.863180	-0.948048
2084	-0.887393	-0.971634
2085	-0.911499	-0.995211
2086	-0.935564	-1.01879
2087	-0.959623	-1.04238
2088	-0.983708	-1.06600
2089	-1.00787	-1.08969
2090	-1.03206	-1.11342
2091	-1.05627	-1.13715
2092	-1.08047	-1.16086
2093	-1.10468	-1.18450
2094	-1.12888	-1.20812
2095	-1.15305	-1.23174
2096	-1.17720	-1.25536
2097	-1.20129	-1.27903
2098	-1.22534	-1.30270
2099	-1.24938	-1.32637
2100	-1.27341	-1.35001
2101	-1.29744	-1.37360
2102	-1.32147	-1.39717
2103	-1.34551	-1.42073
2104	-1.36960	-1.44432
2105	-1.39374	-1.46794
2106	-1.41792	-1.49160
2107	-1.44214	-1.51528
2108	-1.46637	-1.53900
2109	-1.49062	-1.56273
2110	-1.51489	-1.58649
2111	-1.53916	-1.61029
2112	-1.56342	-1.63412
2113	-1.58768	-1.65803
2114	-1.61192	-1.68197
2115	-1.63614	-1.70588
2116	-1.66031	-1.72971
2117	-1.68443	-1.75340
2118	-1.70851	-1.77701
2119	-1.73257	-1.80059
2120	-1.75663	-1.82419
2121	-1.78070	-1.84787
2122	-1.80478	-1.87157
2123	-1.82888	-1.89529
2124	-1.85302	-1.91902
2125	-1.87719	-1.94273
2126	-1.90142	-1.96645
2127	-1.92569	-1.99019
2128	-1.95002	-2.01395
2129	-1.97444	-2.03774
2130	-1.99891	-2.06155
2131	-2.02337	-2.08537
2132	-2.04777	-2.10919
2133	-2.07201	-2.13302
2134	-2.09619	-2.15683
2135	-2.12037	-2.18063
2136	-2.14462	-2.20439
2137	-2.16906	-2.22809
2138	-2.19357	-2.25175
2139	-2.21807	-2.27540
2140	-2.24248	-2.29904
2141	-2.26669	-2.32271
2142	-2.29081	-2.34639
2143	-2.31491	-2.37007
2144	-2.33905	-2.39375
2145	-2.36332	-2.41740
2146	-2.38764	-2.44105
2147	-2.41197	-2.46473
2148	-2.43630	-2.48848
2149	-2.46059	-2.51236
2150	-2.48487	-2.53629
2151	-2.50913	-2.56022
2152	-2.53339	-2.58409
2153	-2.55761	-2.60783
2154	-2.58182	-2.63150
2155	-2.60605	-2.65515
2156	-2.63033	-2.67880
2157	-2.65473	-2.70252
2158	-2.67917	-2.72625
2159	-2.70360	-2.74998
2160	-2.72798	-2.77369
2161	-2.75224	-2.79736
2162	-2.77644	-2.82101
2163	-2.80060	-2.84467
2164	-2.82475	-2.86835
2165	-2.84879	-2.89195
2166	-2.87285	-2.91559
2167	-2.89702	-2.93936
2168	-2.92140	-2.96336
2169	-2.94608	-2.98767
2170	-2.97099	-3.01220
2171	-2.99605	-3.03688
2172	-3.02121	-3.06162
2173	-3.04654	-3.08638
2174	-3.07192	-3.11116
2175	-3.09716	-3.13588
2176	-3.12211	-3.16044
2177	-3.14654	-3.18475
2178	-3.17066	-3.20891
2179	-3.19461	-3.23296
2180	-3.21851	-3.25696
