387,453515.625,-98.31299106004755, , , , , 
388,454687.500,-100, , , , , 
389,455859.375,-100, , , , , 
390,457031.250,-100, , , , , 
391,458203.125,-100, , , , , 
392,459375.000,-100,38,392,391,393,459375.00
393,460546.875,-100, , , , , 
394,461718.750,-100, , , , , 
395,462890.625,-100, , , , , 
396,464062.500,-100, , , , , 
397,465234.375,-100, , , , , 
398,466406.250,-100, , , , , 
399,467578.125,-100, , , , , 
400,468750.000,-100, , , , , 
401,469921.875,-100, , , , , 
402,471093.750,-100, , , , , 
403,472265.625,-100, , , , , 
404,473437.500,-100, , , , , 
405,474609.375,-100, , , , , 
406,475781.250,-100, , , , , 
407,476953.125,-100, , , , , 
408,478125.000,-100, , , , , 
409,479296.875,-100, , , , , 
410,480468.750,-100, , , , , 
411,481640.625,-100, , , , , 
412,482812.500,-100, , , , , 
413,483984.375,-100, , , , , 
414,485156.250,-100, , , , , 
415,486328.125,-100,39,415,414,416,486328.12
416,487500.000,-100, , , , , 
417,488671.875,-100, , , , , 
418,489843.750,-100, , , , , 
419,491015.625,-100, , , , , 
420,492187.500,-100, , , , , 
421,493359.375,-100, , , , , 
422,494531.250,-100, , , , , 
423,495703.125,-100, , , , , 
424,496875.000,-97.20215271239496, , , , , 
425,498046.875,-92.63249703856543, , , , , 
426,499218.750,-13.74763456177422, , , , , 
427,500390.625,-0.4685548536563604, , , , , 
428,501562.500,-89.54148965923986, , , , , 
429,502734.375,-95.94614589180082, , , , , 
430,503906.250,-99.31011168235773, , , , , 
431,505078.125,-100, , , , , 
432,506250.000,-100, , , , , 
433,507421.875,-100, , , , , 
434,508593.750,-100, , , , , 
435,509765.625,-100, , , , , 
436,510937.500,-100, , , , , 
437,512109.375,-100, , , , , 
438,513281.250,-100, , , , , 
439,514453.125,-100,40,439,438,440,514453.12
440,515625.000,-100, , , , , 
441,516796.875,-100, , , , , 
442,517968.750,-100, , , , , 
443,519140.625,-100, , , , , 
444,520312.500,-100, , , , , 
445,521484.375,-100, , , , , 
446,522656.250,-100, , , , , 
447,523828.125,-100, , , , , 
448,525000.000,-100, , , , , 
449,526171.875,-100, , , , , 
450,527343.750,-100, , , , , 
451,528515.625,-100, , , , , 
452,529687.500,-100, , , , , 
453,530859.375,-100, , , , , 
454,532031.250,-100, , , , , 
455,533203.125,-100, , , , , 
456,534375.000,-100, , , , , 
457,535546.875,-100, , , , , 
458,536718.750,-100, , , , , 
459,537890.625,-100, , , , , 
460,539062.500,-100, , , , , 
461,540234.375,-100, , , , , 
462,541406.250,-100, , , , , 
463,542578.125,-100, , , , , 
464,543750.000,-100, , , , , 
465,544921.875,-100,41,465,464,466,544921.88
466,546093.750,-99.31011168235773, , , , , 
467,547265.625,-95.94614589180082, , , , , 
468,548437.500,-89.54148965923986, , , , , 
469,549609.375,-0.4685548536563604, , , , , 
470,550781.250,-13.74763456177422, , , , , 
471,551953.125,-92.63249703856543, , , , , 
