#Start Time, End Time, Color, Charging
2012-11-24T06:53:48.9460, 2012-11-24T08:04:01.7680,0xFF0000, Charging, 21.1185
2013-07-06T23:52:54.0250, 2013-07-06T23:54:00.9620,0xFF0000, Charging, -0.907912
2013-07-26T03:14:25.4240, 2013-07-26T03:15:42.6740,0xFF0000, Charging, 2.43000
2013-07-26T03:18:34.1740, 2013-07-26T03:28:07.8630,0xFF0000, Charging, 9.25841
2013-07-26T03:32:40.1130, 2013-07-26T03:35:20.4260,0xFF0000, Charging, 6.91997
2013-07-26T03:39:19.3010, 2013-07-26T03:39:31.3010,0xFF0000, Charging, 3.87198
2013-10-02T08:23:57.8630, 2013-10-02T08:23:58.3010,0xFF0000, Charging, 1.95697
2013-11-09T08:18:42.7390, 2013-11-09T08:18:44.4890,0xFF0000, Charging, 3.19677
2013-07-26T03:14:25.4240, 2013-07-26T03:15:42.6740,0xFF0000, Charging, 2.43000
2013-07-26T03:18:34.1740, 2013-07-26T03:28:07.8630,0xFF0000, Charging, 9.25841
2013-07-26T03:32:40.1130, 2013-07-26T03:35:20.4260,0xFF0000, Charging, 6.91997
2013-07-26T03:39:19.3010, 2013-07-26T03:39:31.3010,0xFF0000, Charging, 3.87198
2013-10-02T08:23:57.8630, 2013-10-02T08:23:58.3010,0xFF0000, Charging, 1.95697
2013-11-09T08:18:42.7390, 2013-11-09T08:18:44.4890,0xFF0000, Charging, 3.19677
2014-05-30T03:30:14.0080, 2014-05-30T03:33:50.9460,0xFF0000, Charging, -3.04417
2014-05-30T03:42:54.0090, 2014-05-30T03:52:10.9480,0xFF0000, Charging, -3.20439
2014-06-18T07:00:04.0040, 2014-06-18T07:27:30.9440,0xFF0000, Charging, -3.26162
2014-06-18T07:45:09.0080, 2014-06-18T08:12:55.9480,0xFF0000, Charging, -3.65454
2014-08-21T07:19:39.5380, 2014-08-21T07:24:21.9140,0xFF0000, Charging, 2.44526
2014-08-27T14:04:39.0020, 2014-08-27T14:05:05.9400,0xFF0000, Charging, -1.14824
2014-08-27T14:23:29.0040, 2014-08-27T14:34:50.6290,0xFF0000, Charging, 2.49104
2014-08-27T14:40:05.1920, 2014-08-27T17:31:02.3920,0xFF0000, Charging, 20.7637
2014-08-27T17:39:26.3920, 2014-08-27T18:00:30.8320,0xFF0000, Charging, 5.00877
2014-08-29T10:45:14.0200, 2014-08-29T10:47:25.9580,0xFF0000, Charging, -0.953689
2014-09-03T00:45:09.0460, 2014-09-03T01:12:45.9850,0xFF0000, Charging, -5.44366
2014-09-03T01:30:14.0480, 2014-09-03T01:58:10.9870,0xFF0000, Charging, -5.95483
2014-09-07T03:51:51.6320, 2014-09-07T05:18:59.7630,0xFF0000, Charging, 10.5364
2014-09-12T22:01:24.0310, 2014-09-12T22:01:25.9690,0xFF0000, Charging, -2.78859
2014-09-12T22:04:09.0310, 2014-09-12T22:13:35.9700,0xFF0000, Charging, -2.03708
2014-09-12T22:25:04.0330, 2014-09-12T22:32:20.9710,0xFF0000, Charging, -18.0972
2014-09-12T22:37:24.0340, 2014-09-12T22:47:20.9730,0xFF0000, Charging, -1.48775
2014-09-23T17:31:26.5100, 2014-09-23T18:32:52.8870,0xFF0000, Charging, 6.00443
2014-09-23T18:35:02.9500, 2014-09-23T18:37:23.9500,0xFF0000, Charging, 2.04471
2014-09-24T01:54:20.2920, 2014-09-24T04:17:27.5480,0xFF0000, Charging, 40.9514
2014-09-24T13:21:39.2680, 2014-09-24T13:53:06.1450,0xFF0000, Charging, 7.35103
2014-09-26T16:59:59.1530, 2014-09-26T18:21:42.1550,0xFF0000, Charging, 4.36408
2014-09-26T18:24:29.9050, 2014-09-26T18:30:43.7800,0xFF0000, Charging, 2.32700
2014-09-29T19:32:55.2020, 2014-09-29T19:58:00.6400,0xFF0000, Charging, 5.25673
2014-09-30T03:52:58.9180, 2014-09-30T04:02:05.8550,0xFF0000, Charging, 3.65454
2014-09-30T11:09:39.0080, 2014-09-30T11:10:10.9450,0xFF0000, Charging, -0.659953
2014-10-08T18:59:29.6880, 2014-10-08T18:59:29.6880,0xFF0000, Charging, 2.01419
2014-10-09T03:14:03.8400, 2014-10-09T04:05:12.4660,0xFF0000, Charging, 16.3882
2014-10-09T04:13:27.7160, 2014-10-09T04:14:32.7170,0xFF0000, Charging, 2.19348
2014-10-09T04:16:31.9040, 2014-10-09T04:17:47.6540,0xFF0000, Charging, 2.14008
2014-10-09T04:20:35.5290, 2014-10-09T04:29:58.8420,0xFF0000, Charging, 2.34226
2014-10-09T13:00:48.9320, 2014-10-09T13:15:04.1830,0xFF0000, Charging, 4.28397
2014-10-09T13:50:39.9340, 2014-10-09T13:50:49.5590,0xFF0000, Charging, 2.13626
2014-10-11T08:49:59.6680, 2014-10-11T09:24:36.5430,0xFF0000, Charging, 6.71778
2014-10-11T09:32:43.7930, 2014-10-11T09:57:11.1060,0xFF0000, Charging, 4.83330
2014-10-11T10:01:20.1680, 2014-10-11T10:01:31.0430,0xFF0000, Charging, 2.13245
2014-10-14T17:13:29.0400, 2014-10-14T17:15:50.9780,0xFF0000, Charging, -1.11391
2014-10-14T18:07:19.0400, 2014-10-14T18:07:25.9780,0xFF0000, Charging, -1.87304
2014-10-14T18:09:59.0400, 2014-10-14T18:20:30.9780,0xFF0000, Charging, -1.75860
2014-10-14T18:27:39.0400, 2014-10-14T18:38:55.9780,0xFF0000, Charging, -0.511177
2014-10-14T18:41:24.0400, 2014-10-14T18:41:35.9780,0xFF0000, Charging, -0.854505
2014-10-14T18:48:04.0400, 2014-10-14T18:49:10.9780,0xFF0000, Charging, -0.949874
2014-10-14T18:52:14.0400, 2014-10-14T18:53:55.9780,0xFF0000, Charging, 0.522622
2014-10-18T22:40:55.2120, 2014-10-18T23:43:43.6510,0xFF0000, Charging, 4.96300
2014-10-20T12:54:07.3620, 2014-10-20T13:04:30.3000,0xFF0000, Charging, 2.33463
2014-10-20T19:00:59.0070, 2014-10-20T19:02:15.9440,0xFF0000, Charging, -0.289921
2014-10-20T19:50:43.8820, 2014-10-20T19:51:05.7570,0xFF0000, Charging, 2.14389
2014-10-22T05:28:02.3370, 2014-10-22T05:28:34.2120,0xFF0000, Charging, 7.25948
2014-10-24T15:46:41.1880, 2014-10-24T16:21:15.3760,0xFF0000, Charging, 15.8274
2014-10-28T00:06:13.5800, 2014-10-28T00:47:47.4550,0xFF0000, Charging, 8.15213
2014-11-04T10:33:54.0190, 2014-11-04T10:40:15.9570,0xFF0000, Charging, -1.30465
2014-11-04T10:44:24.0190, 2014-11-04T10:44:25.9560,0xFF0000, Charging, -1.59457
2014-11-04T11:44:44.0190, 2014-11-04T12:02:25.0810,0xFF0000, Charging, 4.66926
2014-11-04T12:39:35.1440, 2014-11-04T13:14:08.3950,0xFF0000, Charging, 7.28618
2014-11-04T13:19:44.0830, 2014-11-04T13:59:29.0210,0xFF0000, Charging, 2.02182
2014-11-04T14:14:35.1470, 2014-11-04T20:48:34.0430,0xFF0000, Charging, 2.03326
2014-11-04T20:50:30.9810, 2014-11-04T20:53:04.0430,0xFF0000, Charging, -1.44579
2014-11-09T19:10:22.2130, 2014-11-09T19:35:40.9010,0xFF0000, Charging, 5.24910
2014-11-09T19:40:17.9010, 2014-11-09T19:42:51.0890,0xFF0000, Charging, 3.11284
2014-11-10T11:07:44.0270, 2014-11-10T11:14:30.9650,0xFF0000, Charging, -1.44198
2014-11-10T13:17:04.2810, 2014-11-10T13:22:23.7810,0xFF0000, Charging, 4.28779
2014-11-10T14:18:44.0330, 2014-11-10T14:48:33.7850,0xFF0000, Charging, 13.7484
2014-11-10T19:05:06.7490, 2014-11-10T19:05:38.5610,0xFF0000, Charging, 5.48943
2014-11-15T10:19:41.6010, 2014-11-15T11:23:13.2310,0xFF0000, Charging, 24.4678
2014-11-16T01:26:58.5750, 2014-11-16T01:27:30.4500,0xFF0000, Charging, 11.6770
2014-11-16T03:23:04.9600, 2014-11-16T03:55:50.5250,0xFF0000, Charging, 11.9287
2014-11-16T10:28:18.5720, 2014-11-16T10:28:50.3850,0xFF0000, Charging, 10.1472
2014-11-16T14:39:45.3460, 2014-11-16T14:41:19.6590,0xFF0000, Charging, 3.43709
2014-11-18T11:34:30.1040, 2014-11-18T11:48:56.4180,0xFF0000, Charging, 5.31777
2014-11-20T16:21:47.9340, 2014-11-20T18:19:35.0770,0xFF0000, Charging, 21.8814
2014-11-23T18:24:33.7430, 2014-11-23T18:44:08.0620,0xFF0000, Charging, 4.52430
2014-12-03T01:30:09.0340, 2014-12-03T01:30:10.9710,0xFF0000, Charging, -5.00000e+30
2014-12-03T01:33:44.0350, 2014-12-03T01:41:00.9750,0xFF0000, Charging, -4.31067
2014-12-03T01:44:34.0380, 2014-12-03T01:44:35.9760,0xFF0000, Charging, -5.00000e+30
2014-12-03T01:48:14.0400, 2014-12-03T01:57:40.9800,0xFF0000, Charging, -2.10575
2014-12-03T02:15:04.0490, 2014-12-03T02:42:55.9960,0xFF0000, Charging, -1.15587
2014-12-22T08:18:54.0510, 2014-12-22T08:24:00.9900,0xFF0000, Charging, -0.900282
2014-12-29T17:21:06.1690, 2014-12-29T17:21:17.3560,0xFF0000, Charging, 2.32319
2014-12-29T17:24:41.7320, 2014-12-29T17:26:52.7330,0xFF0000, Charging, 3.27306
2015-01-04T11:55:04.6120, 2015-01-04T13:12:49.7650,0xFF0000, Charging, 9.69329
2015-01-04T17:15:04.0410, 2015-01-04T17:16:10.9790,0xFF0000, Charging, -0.190738
2015-01-07T08:50:59.0120, 2015-01-07T09:04:10.9540,0xFF0000, Charging, -0.644694
2015-01-07T09:09:24.0180, 2015-01-07T09:10:30.9560,0xFF0000, Charging, -1.44579
2015-01-07T09:18:09.0210, 2015-01-07T09:18:15.9590,0xFF0000, Charging, -1.38094
2015-01-07T09:28:19.0250, 2015-01-07T09:29:05.9620,0xFF0000, Charging, -1.57549
2015-01-07T09:55:24.0340, 2015-01-07T10:04:25.9750,0xFF0000, Charging, -1.18639
2015-01-07T10:09:29.0390, 2015-01-07T10:17:35.9790,0xFF0000, Charging, -0.0228885
2015-02-01T00:02:44.0270, 2015-02-01T00:04:20.9650,0xFF0000, Charging, -0.537881
2015-02-17T02:45:14.0570, 2015-02-17T02:51:35.9970,0xFF0000, Charging, -3.34173
2015-02-17T22:05:24.0270, 2015-02-17T22:10:40.9670,0xFF0000, Charging, -2.52918
2015-02-18T05:49:09.0040, 2015-02-18T05:54:45.9430,0xFF0000, Charging, -3.26162
2015-02-18T05:57:29.0070, 2015-02-18T05:57:40.9440,0xFF0000, Charging, -3.41039
2015-02-18T06:01:14.0080, 2015-02-18T06:09:00.9480,0xFF0000, Charging, -2.58259
2015-02-18T06:20:34.0150, 2015-02-18T06:21:50.9530,0xFF0000, Charging, -3.05562
2015-02-19T07:00:49.0350, 2015-02-19T07:01:00.9730,0xFF0000, Charging, -3.10521
2015-02-23T00:53:54.0410, 2015-02-23T00:56:50.9800,0xFF0000, Charging, -2.71611
2015-02-23T09:11:34.0200, 2015-02-23T09:16:05.9590,0xFF0000, Charging, -2.92973
2015-02-23T13:13:59.0380, 2015-02-23T13:29:10.9800,0xFF0000, Charging, -2.99840
2015-02-23T19:35:14.0420, 2015-02-23T19:43:25.9820,0xFF0000, Charging, -3.14336
2015-02-24T03:32:24.0150, 2015-02-24T03:38:55.9540,0xFF0000, Charging, -3.20821
2015-02-24T06:16:49.0080, 2015-02-24T06:48:30.9570,0xFF0000, Charging, -2.83055
2015-02-24T06:52:39.0210, 2015-02-24T06:52:40.9580,0xFF0000, Charging, -3.46761
2015-02-24T07:12:29.0270, 2015-02-24T07:12:55.9650,0xFF0000, Charging, -3.36461
2015-02-28T19:52:59.0410, 2015-02-28T20:03:40.9830,0xFF0000, Charging, -1.67086
2015-02-28T20:05:44.0460, 2015-02-28T20:09:35.9840,0xFF0000, Charging, -2.12863
2015-03-01T01:28:29.0320, 2015-03-01T01:42:45.9740,0xFF0000, Charging, -1.29320
2015-03-01T01:49:14.0390, 2015-03-01T01:53:00.9780,0xFF0000, Charging, 0.186923
2015-03-01T01:55:19.0410, 2015-03-01T01:59:40.9800,0xFF0000, Charging, -0.736248
